Date,Event Name,Placement,Earning
11-Feb-2017,"$ 1,100 2-7 Single Draw #38 No LimitWorld Poker Tour - WPT L.A. Poker Classic, Los Angeles",2nd,"$ 46,553"
28-Jun-2016,"$ 5,000 No Limit Hold'em (30-minute levels) (Event #48)47th World Series of Poker - WSOP 2016, Las Vegas",8th,"$ 5,081"
12-Jun-2016,"$ 3,000 H.O.R.S.E. (Event #18)47th World Series of Poker - WSOP 2016, Las Vegas",45th,"$ 2,863"
09-Oct-2015,"€ 550 No Limit Hold'em - The Oktoberfest #2World Series of Poker Europe - WSOPE 2015, Berlin",61st,"$ 696,821"
28-Jun-2015,"$ 111,111 No Limit Hold'em High Roller for One-Drop (Event #58)46th World Series of Poker - WSOP 2015, Las Vegas",6th,"$ 5,360"
18-Jun-2015,"$ 1,500 Ten Game Mix Six Handed (Event #39)46th World Series of Poker - WSOP 2015, Las Vegas",17th,"$ 271,105"
06-Jun-2015,"$ 10,000 Seven Card Razz Championship (Event #17)46th World Series of Poker - WSOP 2015, Las Vegas",1st,$ 375
18-Apr-2015,"$ 150 No Limit Hold'emDeepstack Charity Poker Festival, Daytona Beach",6th,"$ 54,414"
14-Nov-2014,"$ 1,000 + 100 No Limit Hold'em - Championship Main Event Final Day #392014 Pittsburgh Poker Open, Pittsburgh",1st,"$ 46,885"
01-Jul-2014,"$ 10,000 Seven Card Stud (Event #61)45th World Series of Poker - WSOP 2014, Las Vegas",6th,"$ 5,397"
23-Jun-2014,"$ 1,500 No Limit Hold'em - Ante-Up (Event #47)45th World Series of Poker - WSOP 2014, Las Vegas",30th,"$ 9,877"
11-Jun-2014,"$ 1,500 No Limit Hold'em (Event #26)45th World Series of Poker - WSOP 2014, Las Vegas",29th,"$ 74,848"
30-May-2014,"$ 1,500 Seven Card Razz (Event #7)45th World Series of Poker - WSOP 2014, Las Vegas",2nd,"$ 5,685"
16-Oct-2013,"€ 2,000 + 200 No Limit Hold'em (Event #4)World Series of Poker Europe - WSOPE 2013, Enghien-les-Bains",29th,"$ 3,246"
21-Jun-2013,"$ 1,500 Seven Card Stud Hi/Lo (Event #39)44th World Series of Poker - WSOP 2013, Las Vegas",42nd,"$ 54,024"
