Date,Event Name,Placement,Earning
13-Aug-2022,"€ 50,000 No Limit Hold'em (Event #20)European Poker Tour - EPT Barcelona, Barcelona",8th,"$ 3,463"
18-May-2022,"€ 75,000 No Limit Hold'em - 8-Handed (Event #7)Triton Poker Series Madrid, Madrid",1st,"HK$ 193,000"
02-Apr-2022,"$ 50,000 No Limit Hold'em - Triton Cyprus #1Triton Poker Cyprus - Special Edition, Kyrenia",11th,"$ 24,897"
28-Oct-2021,"$ 15,000 + 700 No Limit Hold'em - Aria High Roller 28PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",1st,"A$ 8,100"
09-Oct-2021,"$ 200,000 No Limit Hold'em - Aria High Roller 26PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",3rd,"$ 5,844"
26-Sep-2021,"$ 50,000 No Limit Hold'em - Aria High Roller 22PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",2nd,"A$ 10,530"
17-Sep-2021,"$ 50,000 No Limit Hold'em - Poker Masters #11PokerGO Tour - 2021 PGT Poker Masters, Las Vegas",1st,"$ 8,182"
22-Aug-2021,"$ 5,000 No Limit Hold'em - Main Event Online Championship ONLINE (Event #27)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",203rd,"A$ 40,000"
09-Aug-2021,"$ 1,000 No Limit Hold'em - Double Stack ONLINE (Event #12)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",159th,"$ 31,605"
30-Aug-2020,"$ 1,000 Turbo No Limit Hold'em 6-Handed (Event #78)World Series of Poker - WSOP Online 2020 at GGPoker, Online",134th,"A$ 3,700"
09-Aug-2020,"$ 10,000 Heads Up No Limit Hold'em Championship (Event #54)World Series of Poker - WSOP Online 2020 at GGPoker, Online",2nd,"$ 3,029"
26-Jul-2020,"$ 400 No Limit Hold'em - COLOSSUS (Event #10)World Series of Poker - WSOP Online 2020 at GGPoker, Online",1443rd,A$ 530
31-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #27)Super High Roller Bowl Online, Online",1st,$ 492
26-May-2020,"$ 25,000 + 500 No Limit Hold'em - Super High Roller (Event #11)Super High Roller Bowl Online, Online",7th,A$ 535
23-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #1)Super High Roller Bowl Online, Online",9th,$ 506
21-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - Poker Masters #20 (ONLINE)Poker Masters Online, Online",12th,A$ 660
15-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - Poker Masters #07 (ONLINE)Poker Masters Online, Online",5th,$ 595
11-Mar-2020,"$ 100,000 No Limit Hold'empartypoker LIVE - partypoker MILLIONS Sochi Super High Roller Series, Sochi",5th,A$ 640
30-Jan-2020,"A$ 50,000 No Limit Hold'em (Event #6)Australian Poker Open, Gold Coast",5th,$ 588
17-Jan-2020,"A$ 48,500 + 1,500 No Limit Hold'em - 50K Challenge (Event #15)2020 Aussie Millions Poker Championship, Melbourne",1st,
16-Aug-2019,"€ 10,000 + 300 No Limit Hold'em - MILLIONS High Rollerpartypoker LIVE - partypoker MILLIONS Europe, Rozvadov",2nd,"$ 796,000"
02-Jul-2019,"$ 25,000 No Limit Hold'em - Aria High Roller 24Aria Summer High Rollers, Las Vegas",3rd,"$ 79,500"
27-Jun-2019,"$ 10,000 No Limit Hold'em - Aria High Roller 23Aria Summer High Rollers, Las Vegas",4th,"$ 8,156"
20-Jun-2019,"$ 2,500 No Limit Hold'em (Event #48)50th World Series of Poker - WSOP 2019, Las Vegas",126th,"$ 117,495"
06-Jun-2019,"$ 10,000 No Limit Hold'em - Aria High Roller 13Aria Summer High Rollers, Las Vegas",3rd,"$ 1,210,721"
02-May-2019,"€ 25,000 No Limit Hold'em - EPT High Roller (Event #30)European Poker Tour - EPT Monte Carlo, Monte Carlo",5th,"$ 99,000"
27-Jan-2019,"A$ 10,000 + 600 No Limit Hold'em - Main Event #112019 Aussie Millions Poker Championship, Melbourne",17th,"$ 219,300"
15-Dec-2018,"€ 25,000 No Limit Hold'em - Single Day Event #29European Poker Tour - EPT Prague, Prague",3rd,"$ 544,000"
09-Nov-2018,"$ 25,000 + 500 No Limit Hold'em - MILLIONS Worldpartypoker LIVE - partypoker Caribbean Poker Party, Nassau",13th,"$ 322,000"
24-Oct-2018,"€ 25,000 + 500 No Limit Hold'em - Highroller (Event #8)World Series of Poker Europe - WSOPE 2018, Rozvadov",1st,"$ 680,000"
14-Jul-2018,"$ 5,000 + 225 No Limit Hold'em - CPPT #126DeepStack Championship Poker Series, Las Vegas",25th,"$ 19,420"
21-Jun-2018,"$ 2,500 No Limit Hold'em (Event #43)49th World Series of Poker - WSOP 2018, Las Vegas",77th,"$ 5,976"
07-Apr-2018,"€ 1,000 + 100 No Limit Hold'em - Open #1partypoker LIVE - partypoker MILLIONS Barcelona Grand Final, Barcelona",183rd,"$ 2,638"
15-Mar-2018,"HK$ 80,000 No Limit Hold'em - APPT National High Roller (Event #2)Asia Pacific Poker Tour - APPT Macau, Macau",10th,"$ 223,488"
03-Feb-2018,"HK$ 47,000 + 3,000 No Limit Hold'em (Event #15)Asia Pacific Poker Tour - APPT Macau Poker Cup, Macau",3rd,$ 840
22-Nov-2017,"$ 5,000 + 300 No Limit Hold'em - #5 MILLIONS Finalepartypoker LIVE - partypoker Caribbean Poker Party, Punta Cana",16th,"$ 228,800"
08-Jul-2017,"$ 10,000 No Limit Hold'em - Main Event Championship (Event #73)48th World Series of Poker - WSOP 2017, Las Vegas",134th,"$ 65,455"
06-Jul-2017,"$ 3,000 No Limit Hold'em (Event #68)48th World Series of Poker - WSOP 2017, Las Vegas",135th,"$ 22,800"
26-Jun-2017,"$ 1,500 No Limit Hold'em - Bounty (Event #50)48th World Series of Poker - WSOP 2017, Las Vegas",99th,"$ 23,562"
10-Jun-2017,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #20)48th World Series of Poker - WSOP 2017, Las Vegas",705th,"$ 53,750"
03-Jun-2017,"$ 333 No Limit Hold'em - WSOP.com Online (Event #8)48th World Series of Poker - WSOP 2017, Las Vegas",3rd,"$ 336,000"
25-Apr-2017,"A$ 4,750 + 250 No Limit Hold'em - High Roller Challenge #6Crown Poker Championships 2017, Melbourne",1st,"A$ 140,000"
30-Mar-2017,"HK$ 80,000 + 2,400 No Limit Hold'em #3PokerStars Championship Macau, Macau",1st,"$ 94,586"
17-Dec-2016,"€ 10,000 + 300 No Limit Hold'em - EPT High RollerEuropean Poker Tour - EPT Prague, Prague",33rd,"A$ 1,073,790"
12-Aug-2016,"A$ 1,500 + 150 No Limit Hold'em - Joe Hachem Poker Challenge Main Event (Event #10)2016 Joe Hachem Poker Challenge, Melbourne",6th,"$ 741,752"
09-Jul-2016,"$ 10,000 No Limit Hold'em Main Event Championship (Event #68)47th World Series of Poker - WSOP 2016, Las Vegas",807th,"$ 183,026"
05-Jul-2016,"$ 5,000 No Limit Hold'em (Event #59)47th World Series of Poker - WSOP 2016, Las Vegas",27th,"$ 104,000"
10-Jun-2016,"$ 1,500 No Limit Hold'em Millionaire Maker  (Event #14)47th World Series of Poker - WSOP 2016, Las Vegas",542nd,"$ 28,000"
02-Jun-2016,"$ 565 No Limit Hold'em Colossus II (Event #2)47th World Series of Poker - WSOP 2016, Las Vegas",2894th,"$ 3,906"
09-Apr-2016,"$ 109 No Limit Hold'em - Main EventGrand Prix Poker Tour, Leeds",69th,"$ 67,500"
13-Jan-2016,"A$ 1,025 + 125 No Limit Holdem - (Event #1)2016 Aussie Millions Poker Championship, Melbourne",49th,"$ 270,078"
15-Oct-2015,"A$ 1,000 + 100 No Limit Hold'em - 6 Max Shot Clock (Event #9)Australia New Zealand Poker Tour - ANZPT Melbourne, Melbourne",2nd,"A$ 82,000"
14-Aug-2015,"A$ 1,500 + 150 No Limit Hold'em - JHPC Main Event (Event #9)Joe Hachem Poker Challenge, Melbourne",4th,"$ 58,933"
31-Jan-2015,"A$ 1,300 + 200 #18 No Limit Holdem ‘Deep Freeze'2015 Aussie Millions Poker Championship, Melbourne",5th,"$ 138,487"
25-Jan-2015,"A$ 1,150 + 150 #12 No Limit Holdem Terminator2015 Aussie Millions Poker Championship, Melbourne",8th,"$ 150,000"
14-Jan-2015,"A$ 1,025 + 125 #1 No Limit Holdem - Re-Entry2015 Aussie Millions Poker Championship, Melbourne",84th,"$ 973,360"
17-Jul-2014,"A$ 40 No Limit Hold'em - Midday Madness - Turbo NLHE2014 Melbourne Crown Casino Recurring Tournaments, Melbourne",3rd,"$ 15,685"
28-Jan-2014,"A$ 1,100 No Limit Hold'em - Six Max2014 Aussie Millions Poker Championship, Melbourne",22nd,"$ 5,653"
17-Aug-2013,"A$ 170 + 30 No Limit Hold'Em - Saturday Special 20K Start Bank2013 Melbourne Crown Casino Recurring Tournaments, Melbourne",8th,"$ 3,677"
11-Aug-2012,"A$ 15 + 5 No Limit Hold'Em - Rebuy Mayhem ($1,000 1st place Guaranteed)2012 Melbourne Crown Casino Recurring Tournaments, Melbourne",8th,"HK$ 179,000"
