Date,Event Name,Placement,Earning
24-Feb-2013,"€ 1,000 + 100 No Limit Hold'em - Main EventMasters Finale presented by EPT, Dortmund",5th,"$ 2,443"
14-Jan-2013,"$ 10,000 + 300 No Limit Hold'em - Six Max (Event #40)PokerStars Caribbean Adventure - PCA 2013, Paradise Island",5th,"$ 29,106"
19-Dec-2012,"€ 300 + 30 No Limit Hold'em - Win the ButtonPokerStars Snowfest, Hinterglemm",4th,"$ 55,480"
03-Sep-2012,"€ 8,500 No Limit Hold'em - Main EventPartouche Poker Tour - PPT La Grande Finale, Cannes",1st,"$ 1,512"
05-Jun-2012,"€ 1,850 + 150 No Limit Hold'em - High RollerEureka Poker Tour - EKA Bulgaria, Varna",2nd,"$ 1,474,670"
28-Apr-2012,"€ 1,000 + 100 No Limit Hold'em - Win the ButtonEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",2nd,"$ 15,331"
04-Apr-2012,"€ 300 + 40 No Limit Hold'em 200K GuaranteedWorld Poker Tour - WPT Vienna, Vienna",19th,"$ 26,471"
30-Mar-2012,"€ 300 + 30 No Limit Hold'em - TurboEuropean Poker Tour - EPT Campione, Campione d'Italia",5th,"$ 2,065"
26-Oct-2011,"€ 400 + 30 No Limit Hold'em - BountyEuropean Poker Tour - EPT Sanremo, Sanremo",7th,"$ 2,188"
08-Jul-2011,"€ 550 No Limit Hold'em - Malaga Poker ClassicMalaga Poker Classic, Malaga",12th,"$ 1,370"
,,,"$ 2,148"
30-Jul-2023,"$ 50,000 + 3,000 No Limit Hold'em - 8-Handed (Event #5)Triton Poker Super High Roller Series London, London",1st,
22-Oct-2022,"£ 4,850 + 450 No Limit Hold'em - EPT London Main Event (Event #18)European Poker Tour - EPT London, London",33rd,"$ 1,350,000"
25-Sep-2022,"$ 5,000 No Limit Hold'em - WSOP Online Main Event ONLINE (Online Bracelet Event #33)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",95th,"$ 16,730"
18-Sep-2022,"$ 400 No Limit Hold'em - COLOSSUS ONLINE (Online Bracelet Event #28)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",271st,"$ 34,971"
15-Sep-2022,"$ 315 No Limit Hold'em - Superstack Turbo Bounty ONLINE (Online Bracelet Event #25)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",79th,"$ 2,266"
11-Sep-2022,"$ 1,050 No Limit Hold'em - GGMasters HR Freezeout ONLINE (Online Bracelet Event #22)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",102nd,"$ 1,021"
04-Sep-2022,"$ 500 No Limit Hold'em - The BIG 500 ONLINE (Online Bracelet Event #17)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",74th,"$ 3,945"
10-Jul-2022,"$ 1,979 No Limit Hold'em - Poker Hall of Fame Bounty (Event #76)53rd World Series of Poker - WSOP 2022, Las Vegas",34th,"$ 2,584"
08-Jul-2022,"$ 10,000 No Limit Hold'em - Aria High Roller #13PokerGO Tour - PGT Aria High Roller Summer Series 2022, Las Vegas",7th,"$ 7,468"
06-May-2022,"€ 25,000 No Limit Hold'em (Event 43)European Poker Tour - EPT Monte Carlo, Monte Carlo",5th,"$ 34,000"
16-Mar-2022,"€ 2,000 + 150 No Limit Hold'em - 6 Handed (Event #55)European Poker Tour - EPT Prague, Prague",3rd,"$ 91,205"
14-Mar-2022,"€ 2,000 + 150 No Limit Hold'em - Hyper Turbo Knockout (Event #49)European Poker Tour - EPT Prague, Prague",10th,"$ 26,121"
08-Mar-2022,"€ 24,500 + 500 No Limit Hold'em (Event #11)European Poker Tour - EPT Prague, Prague",5th,"$ 2,281"
01-Dec-2021,"€ 1,850 + 150 8-Game Mix (Bracelet Event #12)World Series of Poker Europe - WSOPE 2021, Rozvadov",2nd,"$ 82,360"
20-Nov-2021,"$ 50,000 No Limit Hold'em - High Roller (Event #85)52nd World Series of Poker - WSOP 2021, Las Vegas",11th,"$ 23,728"
16-Nov-2021,"$ 10,000 No Limit Hold'em - Aria High Roller 39PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",5th,"$ 105,607"
12-Sep-2021,"$ 210 No Limit Hold'em - WSOP Bounty Double MILLION$ ONLINE (Event #32)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",1186th,"$ 34,400"
05-Sep-2021,"$ 25,000 + 500 No Limit Hold'em - Super High Roller Championship 7-Max (Event #13) ONLINEWorld Poker Tour - WPT World Online Championships, Online",1st,$ 414
21-Feb-2021,"$ 5,000 + 300 No Limit Hold'em MILLIONS Online Main Eventpartypoker MILLIONS Online, Online",110th,"$ 388,709"
24-Jan-2021,"$ 5,000 + 200 No Limit Hold'em - High Roller TurboWorld Poker Tour - WPT Montreal Online, Online",9th,"$ 12,131"
17-Jan-2021,"$ 3,000 + 200 No Limit Hold'em - WPT Montreal Main EventWorld Poker Tour - WPT Montreal Online, Online",15th,"$ 12,112"
06-Sep-2020,"$ 100 No Limit Hold'em - WSOP MILLION$ (Event #84)World Series of Poker - WSOP Online 2020 at GGPoker, Online",612th,"$ 22,534"
23-Aug-2020,"$ 1,500 Marathon No Limit Hold'em (Event #69)World Series of Poker - WSOP Online 2020 at GGPoker, Online",68th,$ 823
30-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #22)Super High Roller Bowl Online, Online",10th,"$ 5,119"
24-May-2020,"$ 25,000 + 500 No Limit Hold'em - Super High Roller (Event #5)Super High Roller Bowl Online, Online",7th,"$ 21,096"
12-May-2020,"$ 2,500 + 150 No Limit Hold'em - Bounty HunterWorld Poker Tour - WPT Online Championship by partypoker, Online",12th,"$ 64,546"
10-May-2020,"$ 3,000 + 200 No Limit Hold'em - WPT Online Championship Main EventWorld Poker Tour - WPT Online Championship by partypoker, Online",134th,"$ 13,003"
26-Apr-2020,"$ 50,000 + 1,000 No Limit Hold'em - Main Event - Poker Masters #29 (ONLINE)Poker Masters Online, Online",5th,"$ 9,521"
23-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - 6 Max - Poker Masters #24 (ONLINE)Poker Masters Online, Online",14th,"$ 269,500"
19-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - 6 Max - Poker Masters #16 (ONLINE)Poker Masters Online, Online",9th,"$ 20,184"
12-Apr-2020,"$ 25,000 + 500 No Limit Hold'em - Poker Masters #01 (ONLINE)Poker Masters Online, Online",3rd,"$ 76,500"
13-Dec-2019,"€ 5,200 Pot Limit Omaha (Event #30)European Poker Tour - EPT Prague, Prague",4th,"$ 206,250"
23-Oct-2019,"€ 100,000 No Limit Hold'em - Diamond High Roller (Event #12)World Series of Poker Europe - WSOPE 2019, Rozvadov",6th,"$ 52,185"
10-Jun-2019,"$ 2,620 No Limit Hold'em - Marathon (Event #26)50th World Series of Poker - WSOP 2019, Las Vegas",66th,"$ 379,895"
