Date,Event Name,Placement,Earning
18-Jun-2016,"$ 3,000 Pot-Limit Omaha Six-Handed (Event #30)47th World Series of Poker - WSOP 2016, Las Vegas",8th,"$ 33,744"
03-Jun-2016,"$ 48,000 + 2,000 No Limit Hold'emAria Super High Roller 8, Las Vegas",3rd,"$ 525,757"
12-Jan-2016,"$ 25,000 #74 No Limit Hold'em - High Roller 8-HandedPokerStars Caribbean Adventure - PCA 2016, Paradise Island",2nd,"$ 914,580"
18-Dec-2015,"$ 100,000 WPT Alpha8 - No Limit Hold'em High Roller (Event #18)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",4th,"$ 441,450"
01-Oct-2015,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 15, Las Vegas",1st,"$ 314,352"
17-Aug-2015,"$ 25,400 No Limit Hold'em - High Roller (Event #24)Seminole Hard Rock Poker Open, Hollywood",3rd,"$ 245,500"
02-Aug-2015,"$ 2,000 + 100 No Limit Hold'em 11th Hour Event #25World Poker Tour - WPT Choctaw, Durant",3rd,"$ 12,838"
05-Jul-2015,"$ 10,000 No Limit Hold'em Main Event (Event #68)46th World Series of Poker - WSOP 2015, Las Vegas",606th,"$ 17,282"
27-Apr-2015,"$ 2,300 + 200 No Limit Hold'em 8 Handed (Event #13)World Poker Tour - WPT World Championship/Borgata Spring Poker Open, Atlantic City",8th,"$ 6,068"
11-Dec-2014,"$ 10,000 + 400 Pot Limit OmahaWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",4th,"$ 38,412"
12-Oct-2014,"A$ 10,000 No Limit Hold'em WSOP APAC Main EventWorld Series of Poker Asia-Pacific - WSOP APAC 2014, Melbourne",18th,"A$ 23,441"
05-Jul-2014,"$ 10,000 World Championship - No Limit Hold'em (Event #65)45th World Series of Poker - WSOP 2014, Las Vegas",372nd,"$ 20,346"
13-Jun-2014,"$ 2,500 No Limit Hold'em (Event #29)45th World Series of Poker - WSOP 2014, Las Vegas",56th,"$ 29,400"
09-May-2014,"$ 1,500 No Limit Hold'em Main Event2014 Card Player Poker Tour - CPPT Jacksonville, Jacksonville",1st,"$ 8,454"
19-Mar-2014,"$ 570 No Limit Hold'em IWorld Poker Tour - WPT Jacksonville bestbet Open, Jacksonville",5th,"$ 84,000"
07-Nov-2013,"$ 350 No Limit Hold'emWorld Poker Tour - WPT Jacksonville bestbet Fall Poker Scramble, Jacksonville",57th,"$ 2,250"
06-Jul-2013,"$ 10,000 World Championship - No Limit Hold'em (Event #62)44th World Series of Poker - WSOP 2013, Las Vegas",436th,$ 745
07-Jun-2013,"$ 10,000 No Limit Hold'em - Heads-Up (Event #16)44th World Series of Poker - WSOP 2013, Las Vegas",8th,"$ 24,480"
06-Oct-2012,"$ 1,675 No Limit Hold'em - Main EventWSOP Circuit - WSOPC Southern Indiana, Elizabeth",5th,"$ 54,024"
27-Apr-2012,"$ 5,000 No Limit Hold'em - Main EventWorld Poker Tour - WPT Jacksonville, Orange Park",32nd,"$ 29,560"
10-Aug-2011,"$ 300 + 40 No Limit Hold'em - BountyWorld Poker Tour - WPT Regional Jacksonville Summer Series, Orange Park",16th,"$ 9,610"
,,,$ 378
16-Jul-2023,"$ 500 No Limit Hold'em - Summer Saver (Online Bracelet Event 19) (NV/NJ Only)World Series of Poker - WSOP ONLINE 2023 (US ONLY), Online",53rd,
01-Jul-2023,"$ 7,000 + 3,000 No Limit Hold'em - Super Turbo Bounty (Bracelet Event 72)54th World Series of Poker - WSOP 2023, Las Vegas",60th,"$ 2,717"
21-Jun-2023,"$ 10,000 Pot Limit Omaha Championship - 8-Handed (Bracelet Event 50)54th World Series of Poker - WSOP 2023, Las Vegas",35th,"$ 13,570"
17-Jun-2023,"$ 10,000 + 100 No Limit Hold'em - ARIA High Roller #32023 ARIA High Roller Series, Las Vegas",3rd,"$ 33,823"
30-May-2023,"$ 25,000 No Limit Hold'em - High Roller 6-Handed (Bracelet Event 2)54th World Series of Poker - WSOP 2023, Las Vegas",3rd,"$ 72,000"
18-May-2023,"$ 200,000 + 10,000 No Limit Hold'em - Luxon Invitational Powered by Triton Poker Series (Event #9) Triton Poker Super High Roller Series Cyprus, Kyrenia",4th,"$ 518,106"
12-May-2023,"$ 15,000 + 15,000 No Limit Hold'em - Mystery Bounty 6-Handed (Event #3)Triton Poker Super High Roller Series Cyprus, Kyrenia",15th,"$ 1,640,000"
30-Mar-2023,"$ 15,000 No Limit Hold'em - U.S. Poker Open #7PokerGO Tour - 2023 U.S. Poker Open, Las Vegas",5th,"$ 36,000"
24-Mar-2023,"$ 10,000 No Limit Hold'em - U.S. Poker Open #2PokerGO Tour - 2023 U.S. Poker Open, Las Vegas",9th,"$ 104,400"
13-Mar-2023,"$ 10,000 Pot Limit Omaha (Event #3)PokerGO Tour - 2023 PGT PLO Series, Las Vegas",14th,"$ 42,000"
30-Jan-2023,"$ 24,500 + 500 No Limit Hold'em - PSPC Main Event (Event #48)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",43rd,"$ 26,000"
11-Jan-2023,"$ 10,000 No Limit Hold'em - PokerGO Cup #1PokerGO Tour - 2023 PGT PokerGO Cup, Las Vegas",1st,"$ 70,700"
15-Oct-2022,"$ 10,000 Pot Limit Omaha - Bellagio High Roller #8 (Event #15)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",2nd,"$ 216,000"
10-Oct-2022,"$ 10,000 No Limit Hold'em - Bellagio High Roller #3 (Event #6)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",2nd,"$ 60,000"
28-Sep-2022,"$ 25,000 No Limit Hold'em - Poker Masters #7PokerGO Tour - 2022 PGT Poker Masters, Las Vegas",2nd,"$ 57,744"
16-Jul-2022,"$ 5,000 No Limit Hold'em (Event #87)53rd World Series of Poker - WSOP 2022, Las Vegas",43rd,"$ 345,000"
28-Jun-2022,"$ 10,000 No Limit Hold'em - Short Deck - 6-Handed (Event #60)53rd World Series of Poker - WSOP 2022, Las Vegas",4th,"$ 11,388"
06-Jun-2022,"$ 50,000 No Limit Hold'em - High Roller 8-Handed (Event #12)53rd World Series of Poker - WSOP 2022, Las Vegas",9th,"$ 88,168"
20-Apr-2022,"$ 10,000 No Limit Hold'em - Aria High Roller #4PokerGO Tour - PGT Aria High Roller Series 2022, Las Vegas",5th,"$ 122,114"
26-Mar-2022,"$ 25,000 No Limit Hold'em - US Poker Open #11PokerGO Tour - 2022 PGT U.S. Poker Open (USPO), Las Vegas",1st,"$ 35,200"
02-Mar-2022,"$ 15,300 No Limit Hold'em - Wynn High Roller #2PokerGO Tour - PGT Wynn High Rollers, Las Vegas",5th,"$ 440,000"
07-Feb-2022,"$ 25,000 No Limit Hold'em - PokerGO Cup #6PokerGO Tour - 2022 PGT PokerGO Cup, Las Vegas",2nd,"$ 48,000"
04-Feb-2022,"$ 10,000 No Limit Hold'em - PokerGO Cup #3PokerGO Tour - 2022 PGT PokerGO Cup, Las Vegas",5th,"$ 227,500"
16-Jan-2022,"$ 15,000 + 400 No Limit Hold'em - Stairway to Millions #5PokerGO Tour - 2022 PGT Stairway to Millions, Las Vegas",6th,"$ 64,000"
02-Dec-2021,"$ 10,000 No Limit Hold'em - PokerGO Tour High Roller (Event #2)World Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",7th,"$ 45,150"
27-Sep-2021,"$ 300,000 No Limit Hold'em - Super High Roller BowlPokerGO Tour - PGT Super High Roller Bowl (SHRB) VI, Las Vegas",3rd,"$ 21,500"
13-Aug-2021,"$ 10,000 No Limit Hold'em - Venetian High Roller 05PokerGO Tour - PGT Venetian High Rollers, Las Vegas",3rd,"$ 1,008,000"
04-Aug-2021,"$ 50,000 No Limit Hold'em - Super High Roller (Event #29)Seminole Hard Rock Poker Open (SHRPO), Hollywood",2nd,"$ 54,400"
10-Jul-2021,"$ 25,000 No Limit Hold'em - PokerGO Cup #5PokerGO Tour - 2021 PGT PokerGO Cup, Las Vegas",5th,"$ 394,130"
09-Jun-2021,"$ 10,000 No Limit Hold'em - U.S. Poker Open #7PokerGO Tour - 2021 PGT U.S. Poker Open, Las Vegas",11th,"$ 72,000"
28-May-2021,"$ 10,000 No Limit Hold'em - Venetian High Roller 02 (Event #28)DeepStack Championship Poker Series (MSPT, WPT, WPTDS, PokerGO Tour), Las Vegas",9th,"$ 29,700"
06-May-2021,"$ 10,000 No Limit Hold'em - Aria High Roller 16PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",3rd,"$ 26,000"
31-Mar-2021,"$ 10,000 No Limit Hold'em - Aria High Roller 11PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",4th,"$ 70,500"
10-Mar-2021,"$ 25,000 No Limit Hold'em - Aria High Roller 10PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",1st,"$ 44,000"
28-Jan-2021,"$ 10,000 No Limit Hold'em - Aria High Roller 01PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",4th,"$ 408,000"
04-Dec-2020,"$ 10,000 No Limit Hold'emWynn High Rollers, Las Vegas",1st,"$ 34,000"
11-Aug-2020,"$ 5,000 No Limit Hold'em 6-Handed Championship (Event #58)World Series of Poker - WSOP Online 2020 at GGPoker, Online",34th,"$ 179,200"
26-Jul-2020,"$ 400 Pot Limit Omaha - PLOSSUS (Event #42)World Series of Poker - WSOP Online 2020 at GGPoker, Online",425th,"$ 14,599"
19-Dec-2019,"$ 25,000 No Limit Hold'em - Bellagio High Roller (Event #26)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",1st,"$ 1,046"
23-Nov-2019,"$ 25,000 No Limit Hold'em - Super High Roller Finalepartypoker LIVE - partypoker MILLIONS World Bahamas, Nassau",3rd,"$ 342,000"
18-Nov-2019,"$ 25,000 + 500 No Limit Hold'em - MILLIONS Super High Rollerpartypoker LIVE - partypoker MILLIONS World Bahamas, Nassau",15th,"$ 191,000"
11-Nov-2019,"$ 25,000 No Limit Hold'em - Poker Masters #8 $25K NLHE2019 Poker Masters, Las Vegas",6th,"$ 70,000"
04-Nov-2019,"$ 10,000 No Limit Hold'em - Poker Masters #1 $10K NLHE2019 Poker Masters, Las Vegas",9th,"$ 61,500"
09-Aug-2019,"$ 5,250 No Limit Hold'em - SHRPO Championship (Event #20)Seminole Hard Rock Poker Open, Hollywood",1st,"$ 29,100"
19-Jun-2019,"$ 25,000 Pot Limit Omaha - High Roller 8-Handed (Event #45)50th World Series of Poker - WSOP 2019, Las Vegas",16th,"$ 698,175"
29-Apr-2019,"€ 25,000 No Limit Hold'em (Event #16)European Poker Tour - EPT Monte Carlo, Monte Carlo",2nd,"$ 60,732"
05-Mar-2019,"$ 25,000 No Limit Hold'em - Commerce High Roller (Event #68)2019 Los Angeles Poker Classic (LAPC), Los Angeles",3rd,"$ 437,748"
16-Feb-2019,"$ 10,000 No Limit Hold'em - USPO #04 10K Short Deck Poker (Event #4)2019 US Poker Open, Las Vegas",1st,"$ 117,190"
14-Feb-2019,"$ 10,000 Pot Limit Omaha - USPO #02 10K PLO (Event #2)2019 US Poker Open, Las Vegas",6th,"$ 151,200"
