Date,Event Name,Placement,Earning
13-Jun-2015,"$ 10,000 2-7 Draw Lowball No-Limit Championship (Event #29)46th World Series of Poker - WSOP 2015, Las Vegas",3rd,"$ 109,488"
30-May-2015,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 9, Las Vegas",4th,"$ 19,784"
05-May-2015,"€ 5,000 + 200 No Limit Hold'em - Midnight Hyperturbo (Event #58)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",1st,"$ 147,600"
22-Mar-2015,"€ 5,000 + 300 #27 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Malta, St. Julian’s",125th,"$ 87,898"
27-Aug-2014,"€ 5,000 + 200 #41 No Limit Hold'em - Turbo 6MaxEuropean Poker Tour - EPT Barcelona, Barcelona",5th,"$ 105,840"
23-Aug-2014,"€ 2,000 + 200 #23 No Limit Hold'emEuropean Poker Tour - EPT Barcelona, Barcelona",1st,"$ 122,134"
27-Jun-2014,"$ 100,000 + 2,000 No Limit Hold'em Super High RollerSuper High Roller , Las Vegas",1st,"$ 9,865"
11-Jun-2014,"$ 1,500 No Limit Hold'em (Event #26)45th World Series of Poker - WSOP 2014, Las Vegas",9th,"$ 43,404"
29-May-2014,"$ 10,000 + 200 No Limit Hold'em - Summer High Roller ISummer High Roller Series, Las Vegas",1st,"$ 211,623"
02-Feb-2014,"A$ 25,000 No Limit Hold'em - $25,000 Challenge2014 Aussie Millions Poker Championship, Melbourne",2nd,"$ 2,044,766"
07-Jan-2014,"$ 5,000 + 300 No Limit Hold'em TurboPokerStars Caribbean Adventure - PCA 2014, Paradise Island",14th,"$ 28,986"
06-Dec-2013,"$ 10,000 + 300 No Limit Hold'em - Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",1st,"$ 70,760"
06-Oct-2013,"£ 5,000 + 250 No Limit Hold'em - Main EventEuropean Poker Tour - EPT London, London",61st,"A$ 278,414"
01-Jul-2013,"$ 2,500 No Limit Hold'em (Event #56)44th World Series of Poker - WSOP 2013, Las Vegas",161st,"$ 243,567"
18-Jun-2013,"$ 5,000 No Limit Hold'em - 6 Handed (Event #32)44th World Series of Poker - WSOP 2013, Las Vegas",11th,"$ 8,320"
24-Jan-2013,"$ 20,000 No Limit Hold'em - Heads Up NBC Heads-Up Championship, Las Vegas",9th,"$ 1,161,135"
11-Oct-2012,"€ 2,000 + 100 No Limit Hold'em - Six Max TurboEuropean Poker Tour - EPT San Remo, Sanremo",12th,"$ 16,627"
27-Sep-2012,"€ 1,500 + 150 Pot Limit Omaha - Six Handed (Event #6)World Series Of Poker Europe - WSOPE 2012, Cannes",17th,"$ 4,857"
22-Aug-2012,"€ 10,000 + 300 No Limit Hold'em - Heads-UpEuropean Poker Tour - EPT Barcelona, Barcelona",4th,"$ 30,412"
28-Jun-2012,"$ 5,000 No Limit Hold'em (Event #50)43rd World Series of Poker - WSOP 2012, Las Vegas",3rd,"$ 25,000"
16-Jun-2012,"$ 1,500 No Limit Hold'em (Event #31)43rd World Series of Poker - WSOP 2012, Las Vegas",84th,"$ 5,810"
28-May-2012,"$ 1,500 No Limit Hold'em (Event #2)43rd World Series of Poker - WSOP 2012, Las Vegas",17th,"$ 4,895"
27-Apr-2012,"€ 5,000 + 250 No Limit Hold'emEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",1st,"$ 46,689"
19-Apr-2012,"€ 1,000 + 100 No Limit Hold'emEuropean Poker Tour - EPT Berlin, Berlin",8th,"$ 368,943"
22-Jan-2012,"A$ 100,000 + 500 No Limit Hold'em - $100,000 Challenge2012 Aussie Millions Poker Championship, Melbourne",1st,"$ 5,427"
02-Oct-2011,"£ 2,000 + 150 No Limit Hold'emEuropean Poker Tour - EPT London, London",3rd,"$ 18,890"
23-Jun-2011,"$ 5,000 No Limit Hold'em - Six Handed42nd World Series of Poker - WSOP 2011, Las Vegas",59th,"$ 330,724"
07-Jun-2011,"$ 1,500 No Limit Hold'em - Triple Chance42nd World Series of Poker - WSOP 2011, Las Vegas",11th,"$ 8,824"
22-Apr-2011,"$ 3,200 No Limit Hold'em - Championship Event2011 Battle at the Beach, Pompano Beach",11th,"A$ 1,012,000"
26-Jan-2011,"A$ 10,000 + 500 Australian Heads-Up Championship2011 Aussie Millions Poker Championship, Melbourne",3rd,"$ 1,041,828"
29-May-2010,"$ 1,000 No Limit Hold'em41st World Series of Poker - WSOP 2010, Las Vegas",383rd,"$ 104,095"
05-Mar-2010,"$ 1,000 + 65 No Limit Hold'em2010 Wynn Classic, Las Vegas",16th,"$ 10,940"
13-Sep-2008,"€ 2,000 + 100 No Limit Hold'em - Freeze OutEuropean Poker Tour - EPT Barcelona, Barcelona",7th,"$ 19,953"
,,,"$ 12,663"
31-Jul-2023,"$ 60,000 + 3,600 No Limit Hold'em - 7-Handed (Event #6)Triton Poker Super High Roller Series London, London",4th,"A$ 40,000"
14-Jul-2023,"$ 102,500 + 8,500 No Limit Hold'em - WPT Alpha8 for One DropThe Wynn Summer Classic, Las Vegas",3rd,"$ 39,561"
08-Jul-2023,"$ 1,000 No Limit Hold'em - Championship (Online Bracelet Event 15) (NV/NJ Only)World Series of Poker - WSOP ONLINE 2023 (US ONLY), Online",18th,"$ 1,877"
16-Jun-2023,"$ 250,000 No Limit Hold'em - Super High Roller - Shot Clock (Bracelet Event 40)54th World Series of Poker - WSOP 2023, Las Vegas",6th,"$ 1,533"
06-Jun-2023,"$ 25,000 No Limit Hold'em - High Roller - 8-Handed (Bracelet Event 16)54th World Series of Poker - WSOP 2023, Las Vegas",27th,"$ 30,383"
16-May-2023,"$ 75,000 No Limit Hold'em - 8-Handed (Event #8)Triton Poker Super High Roller Series Cyprus, Kyrenia",4th,
12-May-2023,"$ 15,000 + 15,000 No Limit Hold'em - Mystery Bounty 6-Handed (Event #3)Triton Poker Super High Roller Series Cyprus, Kyrenia",19th,"$ 571,000"
01-Apr-2023,"$ 25,000 No Limit Hold'em - U.S. Poker Open #9PokerGO Tour - 2023 U.S. Poker Open, Las Vegas",1st,"$ 701,700"
05-Mar-2023,"$ 50,000 No Limit Hold'em - 8-Handed (Event #6)Triton Poker Super High Roller Series Vietnam, Hoi An",3rd,"$ 8,108"
27-Jan-2023,"$ 25,000 No Limit Hold'em - 8-Handed (Event #31)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",15th,"$ 912,022"
12-Dec-2022,"$ 9,800 + 600 No Limit Hold'em - WPT World ChampionshipWorld Poker Tour - WPT World Championship at Wynn Las Vegas, Las Vegas",194th,"$ 50,000"
21-Oct-2022,"$ 3,000 No Limit Hold'em - ChampionshipThe Wynn Fall Classic, Las Vegas",56th,"$ 623,000"
18-Oct-2022,"$ 10,000 No Limit Hold'em -  Super High Roller 8-Max ONLINE Bracelet Event #32)World Series of Poker - WSOP ONLINE at WSOP.com (NV/NJ), Online",5th,"$ 29,300"
13-Oct-2022,"$ 3,200 No Limit Hold'em - High Roller 6-Max ONLINE (Online Bracelet Event #26)World Series of Poker - WSOP ONLINE at WSOP.com (NV/NJ), Online",2nd,"$ 399,500"
21-Aug-2022,"€ 10,200 No Limit Hold'em - 6-Handed (Event #60)European Poker Tour - EPT Barcelona, Barcelona",7th,"$ 750,500"
16-Aug-2022,"€ 50,000 No Limit Hold'em (Event #34)European Poker Tour - EPT Barcelona, Barcelona",6th,"$ 56,950"
17-Jul-2022,"$ 500 No Limit Hold'em - Summer Saver (NV/NJ Only)World Series of Poker - WSOP ONLINE 2022 (US ONLY), Online",146th,"$ 21,750"
26-Jun-2022,"$ 50,000 Poker Players Championship - 6-Handed (Event #56)53rd World Series of Poker - WSOP 2022, Las Vegas",17th,"$ 7,780"
02-Jun-2022,"$ 25,000 No Limit Hold'em - Heads-Up Championship (Event #6)53rd World Series of Poker - WSOP 2022, Las Vegas",1st,"$ 37,440"
