Date,Event Name,Placement,Earning
22-Aug-2020,"$ 3,000 + 200 WPT World Championship Mix-Max - Online (Event #6)World Poker Tour - WPT Online World Championship by partypoker, Online",108th,"$ 6,900"
02-Aug-2020,"$ 1,500 MILLIONAIRE MAKER (Event #48)World Series of Poker - WSOP Online 2020 at GGPoker, Online",47th,"$ 11,104"
19-Jul-2020,"$ 100 No Limit Hold'em - The Opener (Event #32)World Series of Poker - WSOP Online 2020 at GGPoker, Online",2342nd,$ 282
07-May-2020,"$ 250 + 15 No Limit Hold'em - Mini 6-MaxWorld Poker Tour - WPT Online Championship by partypoker, Online",1st,"$ 54,226"
27-Jun-2019,"$ 1,025 + 75 No Limit Hold'emThe Wynn Summer Classic, Las Vegas",47th,"$ 2,379"
08-Jul-2017,"$ 10,000 No Limit Hold'em - Main Event Championship (Event #73)48th World Series of Poker - WSOP 2017, Las Vegas",1001st,"$ 15,000"
12-Dec-2016,"€ 2,000 + 200 No Limit Hold'em - Eureka High RollerEuropean Poker Tour - EPT Prague, Prague",135th,"$ 3,895"
25-Aug-2016,"€ 1,000 + 100 No Limit Hold'em - Turbo (Event #40)European Poker Tour - EPT Barcelona, Barcelona",81st,"$ 2,121"
17-Aug-2016,"€ 1,000 + 100 No Limit Hold'em - Estrellas Main Event (Event #5)European Poker Tour - EPT Barcelona, Barcelona",137th,"$ 2,641"
15-Mar-2016,"€ 3,000 + 300 No Limit Hold'em partypoker WPT Main EventWorld Poker Tour - partypoker WPT Vienna, Vienna",20th,"$ 7,735"
23-Jun-2015,"$ 2,500 No Limit Hold'em (Event #47)46th World Series of Poker - WSOP 2015, Las Vegas",24th,"$ 16,640"
11-Jun-2014,"$ 1,100 No Limit Hold'em #30Deepstack Extravaganza III, Las Vegas",12th,"$ 6,487"
12-Dec-2013,"€ 5,000 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Prague, Prague",57th,"$ 18,088"
07-Jul-2013,"$ 400 No Limit Hold'em - SurvivorDeep Stack Extravaganza III, Las Vegas",8th,"$ 3,400"
30-Jun-2013,"$ 200 No Limit Hold'em - Evening EventDeep Stack Extravaganza III, Las Vegas",24th,$ 374
08-Aug-2012,"€ 285 No Limit Hold'em - TerminatorOlympic Summer Festival 2012, Riga",1st,"$ 4,087"
12-May-2011,"€ 143 Pot Limit OmahaOlympic Open Championship 2011, Riga",2nd,"$ 1,333"
