Date,Event Name,Placement,Earning
06-Jun-2017,"$ 1,500 No Limit 2-7 Lowball Draw (Event #13)48th World Series of Poker - WSOP 2017, Las Vegas",12th,"$ 7,893"
05-Dec-2016,"$ 10,000 + 400 No Limit Hold'em #17 Five Diamond Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",10th,"$ 7,443"
27-Jun-2016,"$ 10,000 2-7 Triple Draw Lowball (Limit) Championship (Event #47)47th World Series of Poker - WSOP 2016, Las Vegas",3rd,"$ 4,387"
02-Jun-2016,"$ 565 No Limit Hold'em Colossus II (Event #2)47th World Series of Poker - WSOP 2016, Las Vegas",1651st,"$ 76,727"
29-Aug-2015,"$ 3,700 No Limit Hold'em - WPT Main EventWorld Poker Tour - WPT Legends Of Poker, Los Angeles (Bell Gardens)",38th,"$ 142,547"
01-Jul-2015,"$ 1,500 No Limit Hold'em Bounty (Event #62)46th World Series of Poker - WSOP 2015, Las Vegas",192nd,"$ 1,255"
02-Jun-2015,"$ 10,000 No Limit Hold'em Heads Up Championship (Event #10)46th World Series of Poker - WSOP 2015, Las Vegas",6th,"$ 10,983"
03-Mar-2015,"$ 50,000 No Limit Hold'em - Turbo High Roller2015 L.A Poker Classic, Los Angeles",2nd,"$ 1,832"
03-Jul-2014,"$ 10,000 Pot Limit Omaha (Event #64)45th World Series of Poker - WSOP 2014, Las Vegas",21st,"$ 54,545"
14-Jun-2014,"$ 10,000 No Limit Hold'em - Six Handed (Event #32)45th World Series of Poker - WSOP 2014, Las Vegas",4th,"$ 373,218"
27-May-2014,"$ 25,000 No Limit Hold'em - Mixed Max (Event #2)45th World Series of Poker - WSOP 2014, Las Vegas",4th,"$ 28,290"
23-Jan-2014,"$ 1,500 + 150 No Limit Hold'em - Main EventHeartland Poker Tour - HPT Thunder Valley, Lincoln",8th,"$ 185,971"
06-Jul-2013,"$ 10,000 World Championship - No Limit Hold'em (Event #62)44th World Series of Poker - WSOP 2013, Las Vegas",5th,"$ 290,622"
30-Jun-2013,"$ 1,000 No Limit Hold'em (Event #54)44th World Series of Poker - WSOP 2013, Las Vegas",106th,"$ 19,458"
22-Jun-2013,"$ 1,500 No Limit Hold'em (Event #40)44th World Series of Poker - WSOP 2013, Las Vegas",114th,"$ 2,106,893"
07-Jul-2012,"$ 10,000 World Championship - No Limit Hold'em (Event #61)43rd World Series of Poker - WSOP 2012, Las Vegas",561st,"$ 2,854"
05-Mar-2012,"$ 9,500 + 500 No Limit Hold'em - Championship BountyWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",16th,"$ 3,500"
25-Aug-2011,"$ 3,500 + 200 No Limit Hold'em - Main Event2011 Legends of Poker, Los Angeles (Bell Gardens)",39th,"$ 21,707"
07-Jun-2011,"$ 1,500 No Limit Hold'em - Triple Chance42nd World Series of Poker - WSOP 2011, Las Vegas",28th,"$ 25,620"
23-Aug-2010,"Celebrity Charity Event Asian Poker Tour - APT Manila, Manila",1st,"$ 9,250"
05-Jun-2010,"$ 1,500 No Limit Deuce to Seven Draw41st World Series of Poker - WSOP 2010, Las Vegas",15th,"$ 8,846"
18-Feb-2010,"Heads-Up 2 Party Poker Premier League IV, Las Vegas",2nd,"$ 3,601"
15-Feb-2010,"Heat 4 Party Poker Premier League IV, Las Vegas",8th,"$ 22,000"
12-Feb-2010,"Heat 1 Party Poker Premier League IV, Las Vegas",2nd,"$ 18,466"
02-Oct-2009,"£ 5,000 + 250 No Limit Hold'em - Main EventEuropean Poker Tour - EPT London, London",50th,"HK$ 910,540"
20-Aug-2009,"HK$ 32,000 + 2,400 No Limit Hold'em - APT MacauAsian Poker Tour - APT Macau, Macau",3rd,"$ 117,479"
14-Jun-2009,"$ 2,500 Pot Limit Omaha40th World Series of Poker - WSOP 2009, Las Vegas",1st,"$ 235,685"
28-May-2009,"$ 40,000 No Limit Hold'em - 40th Anniversary event40th World Series of Poker - WSOP 2009, Las Vegas",26th,"$ 71,858"
30-Nov-2008,"$ 75,000 No Limit Hold'em - Final PartyPoker.com Premier League Poker III, London",1st,"$ 300,000"
28-Nov-2008,"Heat 9 PartyPoker.com Premier League Poker III, London",1st,"$ 20,000"
26-Nov-2008,"Heat 5 PartyPoker.com Premier League Poker III, London",2nd,"$ 12,000"
24-Nov-2008,"Heat 1 PartyPoker.com Premier League Poker III, London",1st,"$ 20,000"
28-Jun-2008,"$ 1,500 No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",1st,"$ 631,170"
19-Jun-2008,"$ 1,500 No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",84th,"$ 5,344"
13-Jun-2008,"$ 10,000 World Championship Heads Up No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",38th,"$ 14,438"
19-Apr-2008,"$ 25,000 + 500 No Limit Hold'em - Championship EventWorld Poker Tour - WPT World Championship, Las Vegas",46th,"$ 52,765"
10-Mar-2008,"$ 9,600 + 400 No Limit Hold'em - Championship EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",7th,"$ 68,000"
12-Feb-2008,"$ 1,000 + 65 No Limit Hold'em2008 L.A. Poker Classic, Los Angeles",3rd,"$ 29,370"
08-Dec-2007,"$ 5,000 + 180 No Limit Hold'em2007 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",8th,"$ 27,330"
19-Aug-2007,"$ 485 + 45 No Limit Hold'em2007 Legends of Poker, Los Angeles (Bell Gardens)",26th,"$ 1,625"
08-Aug-2007,"$ 2,425 + 95 No Limit Hold'em2007 Legends of Poker, Los Angeles (Bell Gardens)",13th,"$ 3,875"
02-Jul-2007,"$ 1,000 No Limit Hold'em38th World Series of Poker - WSOP 2007, Las Vegas",46th,"$ 9,680"
07-Jun-2007,"$ 1,500 No Limit Hold'em - Six Handed38th World Series of Poker - WSOP 2007, Las Vegas",15th,"$ 14,804"
09-Apr-2007,"$ 2,500 + 120 No Limit Hold'emFifth Annual Five Star World Poker Classic, Las Vegas",12th,"$ 7,000"
24-Feb-2007,"$ 9,900 + 100 No Limit Hold'em - WPT Event2007 L.A. Poker Classic, Los Angeles",2nd,"$ 1,177,010"
07-Dec-2006,"$ 2,000 + 100 No Limit Hold'emFifth Annual Five Diamond World Poker Classic, Las Vegas",1st,"$ 266,820"
10-Oct-2006,"$ 3,000 + 120 No Limit Hold'emFesta Al Lago V Poker Tournament, Las Vegas",3rd,"$ 41,050"
05-Oct-2006,"$ 3,000 + 120 No Limit Hold'emFesta Al Lago V Poker Tournament, Las Vegas",3rd,"$ 27,705"
05-Aug-2006,"$ 1,500 No Limit Hold'em37th World Series of Poker - WSOP 2006, Las Vegas",33rd,"$ 6,873"
16-Jul-2006,"$ 2,000 No Limit Hold'em Shootout37th World Series of Poker - WSOP 2006, Las Vegas",50th,"$ 4,805"
02-Jul-2006,"$ 3,000 Limit Hold'em37th World Series of Poker - WSOP 2006, Las Vegas",27th,"$ 5,727"
06-Jun-2006,"No Limit Hold'emThe Vegas Open, Las Vegas",2nd,"$ 26,190"
16-Feb-2006,"$ 9,600 + 400 Championship Event - No Limit Hold'em2006 L.A. Poker Classic, Los Angeles",5th,"$ 265,728"
