Date,Event Name,Placement,Earning
08-Jul-2016,"$ 111,111 No Limit Hold'em High Roller for One Drop (single re-entry) (Event #67)47th World Series of Poker - WSOP 2016, Las Vegas",14th,"$ 4,460"
24-Jun-2016,"$ 1,500 No Limit Hold'em Monster Stack (NO re-entry) (Event #41)47th World Series of Poker - WSOP 2016, Las Vegas",435th,"$ 190,959"
06-Jun-2016,"$ 1,100 No Limit Hold'em #19 MSPTDeep Stack Extravaganza III, Las Vegas",187th,"HK$ 6,580,900"
01-May-2016,"€ 4,000 + 300 No Limit Hold'em - Turbo 8 Handed Super Knockout #41European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",2nd,"$ 848,557"
29-Jan-2016,"A$ 2,250 + 250 No Limit Holdem Shot Clock  Six Max (Event #19)2016 Aussie Millions Poker Championship, Melbourne",16th,"HK$ 310,000"
01-Dec-2015,"€ 3,000 + 300 No Limit Hold'em - partypoker WPT Main EventWorld Poker Tour - partypoker WPT Prague, Prague",8th,"$ 39,958"
16-Oct-2015,"€ 1,100 No Limit Hold'em - Turbo #8World Series of Poker Europe - WSOPE 2015, Berlin",33rd,"$ 6,335"
19-Aug-2015,"€ 2,000 + 150 No Limit Hold'em - Turbo 8Max #10European Poker Tour - EPT Barcelona, Barcelona",11th,"$ 12,823"
31-May-2015,"$ 500 + 65 No Limit Hold'em - WPT500World Poker Tour - partypoker presents WPT500 Aria, Las Vegas",60th,"$ 256,537"
12-Apr-2015,"£ 1,000 + 100 No Limit Hold'em UKIPT Main Event  (Event #1)UK & Ireland Poker Tour - UKIPT Nottingham, Nottingham",16th,"$ 3,862"
21-Mar-2015,"€ 2,000 + 200 #18 No Limit Hold'em - IPT High RollerEuropean Poker Tour - EPT Malta, St. Julian’s",34th,"$ 3,112"
11-Jan-2015,"$ 1,940 + 260 #22 No Limit Hold'em - TurboPokerStars Caribbean Adventure - PCA 2015, Paradise Island",6th,"$ 45,351"
10-Dec-2014,"€ 2,000 + 200 #18 No Limit Hold'em - EUREKA - High RollerEuropean Poker Tour - EPT Prague, Prague",41st,"A$ 6,920"
18-Nov-2014,"£ 3,000 Partypoker - No Limit Hold'em WPT UK Main Event (Event 5)World Poker Tour - WPT Nottingham, Nottingham",37th,"$ 4,886"
12-Oct-2014,"£ 4,000 + 250 #16 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT London, London",32nd,"$ 23,799"
16-Apr-2014,"€ 2,000 + 200 No Limit Hold'emEuropean Poker Tour - EPT Sanremo, Sanremo",17th,"$ 2,981"
09-Apr-2014,"€ 700 + 70 No Limit Hold'em - IPT Main EventEuropean Poker Tour - EPT Sanremo, Sanremo",158th,"$ 5,014"
22-Jan-2014,"€ 1,000 + 100 No Limit Hold'em - FPS Main EventEuropean Poker Tour - EPT Deauville, Deauville",51st,"$ 5,800"
07-Jan-2014,"$ 5,000 + 300 No Limit Hold'em TurboPokerStars Caribbean Adventure - PCA 2014, Paradise Island",10th,"$ 11,804"
21-Nov-2013,"£ 2,000 + 125 No Limit Hold'em - Main EventGrosvenor UK Poker Tour - GUKPT London Grand Final, London",17th,"$ 5,254"
12-Oct-2013,"€ 1,000 + 100 No Limit Hold'em - Re-entry (Event #1)World Series of Poker Europe - WSOPE 2013, Enghien-les-Bains",72nd,"$ 10,300"
06-Sep-2013,"€ 300 + 30 No Limit Hold'em - TurboEuropean Poker Tour - EPT Barcelona, Barcelona",8th,"$ 5,982"
07-Aug-2013,"€ 2,000 + 200 No Limit Hold'em - High Roller ChampionshipUK & Ireland Poker Tour - UKIPT Galway, Galway",1st,"$ 9,399"
16-Mar-2013,"£ 2,000 + 100 No Limit Hold'em - Six Handed IIEuropean Poker Tour - EPT London, London",2nd,"$ 18,323"
09-Mar-2013,"£ 1,000 + 100 No Limit Hold'em - TurboEuropean Poker Tour - EPT London, London",2nd,"$ 7,250"
09-Dec-2012,"€ 5,000 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Prague, Prague",17th,"$ 1,679"
20-Oct-2012,"€ 135 MississipiMarrakech Poker Open, Marrakech",6th,"$ 4,496"
,,,"$ 10,280"
09-Jul-2023,"$ 9,700 + 800 No Limit Hold'em - WPT EveryOne for One DropThe Wynn Summer Classic, Las Vegas",95th,"$ 9,507"
26-Jun-2023,"$ 3,000 No Limit Hold'em - Freezeout (Bracelet Event 59)54th World Series of Poker - WSOP 2023, Las Vegas",129th,"$ 1,196"
06-Jun-2023,"$ 25,000 No Limit Hold'em - High Roller - 8-Handed (Bracelet Event 16)54th World Series of Poker - WSOP 2023, Las Vegas",17th,"$ 1,485"
03-Feb-2023,"$ 10,150 No Limit Hold'em - 6-Handed (Event #69)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",6th,"$ 32,461"
11-Dec-2022,"€ 49,000 + 1,000 No Limit Hold'em - EPT Super High Roller (Event #18)European Poker Tour - EPT Prague, Prague",2nd,"$ 39,818"
21-Sep-2022,"$ 10,000 No Limit Hold'em - Poker Masters #1PokerGO Tour - 2022 PGT Poker Masters, Las Vegas",8th,"$ 30,096"
20-Aug-2022,"€ 25,000 No Limit Hold'em (Event #56)European Poker Tour - EPT Barcelona, Barcelona",4th,"$ 32,677"
04-Aug-2022,"$ 50,000 No Limit Hold'em - Super High Roller (Event 30)Seminole Hard Rock Poker Open (SHRPO), Hollywood",4th,"$ 1,017"
01-Jul-2022,"$ 2,500 No Limit Hold'em - The Grand Finale (Event 131)MGM Grand Summer Series, Las Vegas",84th,
08-Mar-2022,"$ 15,300 No Limit Hold'em - Wynn High Roller #5PokerGO Tour - PGT Wynn High Rollers, Las Vegas",3rd,"$ 25,360"
03-Mar-2022,"$ 10,000 No Limit Hold'em - Wynn MillionsWynn Millions Poker Series, Las Vegas",91st,"$ 6,015"
11-Nov-2021,"$ 2,500 No Limit Hold'em - Card Player Poker Tour - CPPT (Event #55)DeepStack Championship Poker Series II, Las Vegas",19th,"$ 56,931"
08-Oct-2021,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #17)52nd World Series of Poker - WSOP 2021, Las Vegas",442nd,"$ 51,500"
22-Sep-2021,"$ 5,000 + 300 No Limit Hold'em - MILLIONS North Cyprus Main Event (Event #23)partypoker LIVE - Merit Poker presents partypoker MILLIONS North Cyprus, Kyrenia",38th,"$ 704,226"
09-Aug-2021,"$ 1,000 No Limit Hold'em - Double Stack ONLINE (Event #12)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",168th,"$ 34,000"
