Date,Event Name,Placement,Earning
12-Aug-2019,"$ 25,500 No Limit Hold'em - High Roller (Event #23)Seminole Hard Rock Poker Open, Hollywood",9th,"$ 18,153"
10-Aug-2018,"$ 5,250 No Limit Hold'em - SHRPO Championship (Event #19)2018 Seminole Hard Rock Poker Open, Hollywood",37th,"$ 141,865"
20-Jun-2018,"$ 25,000 Pot Limit Omaha - High Roller (Event #42)49th World Series of Poker - WSOP 2018, Las Vegas",12th,"$ 73,855"
01-Jun-2018,"$ 100,000 No Limit Hold'em - High Roller (Event #5)49th World Series of Poker - WSOP 2018, Las Vegas",14th,"$ 17,333"
08-Aug-2017,"$ 10,000 No Limit Hold'em - 2017 Global Casino ChampionshipWSOP Circuit - WSOPC Cherokee, Cherokee",5th,"$ 77,107"
07-Jul-2017,"$ 10,000 Seven Card Stud Championship (Event #72)48th World Series of Poker - WSOP 2017, Las Vegas",11th,"$ 174,190"
30-Jun-2017,"$ 2,500 Mixed Big Bet (Event #59)48th World Series of Poker - WSOP 2017, Las Vegas",20th,"$ 69,624"
22-Jun-2017,"$ 3,000 H.O.R.S.E. (Event #44)48th World Series of Poker - WSOP 2017, Las Vegas",40th,"$ 16,829"
12-Jun-2017,"$ 2,620 No Limit Hold'em - The Marathon (Event #23)48th World Series of Poker - WSOP 2017, Las Vegas",143rd,"$ 4,553"
07-Jun-2017,"$ 1,500 H.O.R.S.E. (Event #14)48th World Series of Poker - WSOP 2017, Las Vegas",107th,"$ 5,496"
29-Apr-2017,"€ 5,300 No Limit Hold'em - PokerStars Championship Main Event (Event 24)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",141st,"$ 4,909"
31-Mar-2017,"$ 3,500 No Limit Hold'em WPT Showdown Championship (Event #19)Seminole Hard Rock Poker Showdown, Hollywood",63rd,"$ 2,247"
25-Nov-2016,"$ 3,500 No Limit Hold'em - RRPO Championship (Event #9)2016 Rock N Roll Poker Open, Hollywood",35th,"$ 8,255"
12-Jul-2016,"$ 1,111 No Limit Hold'em Little One for One Drop  (Event #69)47th World Series of Poker - WSOP 2016, Las Vegas",470th,"$ 10,888"
28-Jun-2016,"$ 5,000 No Limit Hold'em (30-minute levels) (Event #48)47th World Series of Poker - WSOP 2016, Las Vegas",30th,"$ 11,430"
23-Jun-2016,"$ 2,500 Mixed Triple Draw Lowball (Limit) (Event #40)47th World Series of Poker - WSOP 2016, Las Vegas",26th,"$ 1,906"
