Date,Event Name,Placement,Earning
01-Jul-2017,"$ 3,333 No Limit Hold'em High Roller - WSOP.com Online (Event #61)48th World Series of Poker - WSOP 2017, Las Vegas",27th,"$ 8,815"
24-Jun-2017,"$ 1,500 No Limit Hold'em - Monster Stack (Event #47)48th World Series of Poker - WSOP 2017, Las Vegas",26th,"$ 37,831"
07-Jun-2017,"$ 10,000 No Limit Hold'em - Heads-Up Championship (Event #15)48th World Series of Poker - WSOP 2017, Las Vegas",12th,"$ 26,711"
30-Apr-2017,"$ 2,500 No Limit Hold'em - Borgata Spring Championship (Event #17)Borgata Spring Poker Open, Atlantic City",3rd,"$ 138,104"
30-Mar-2017,"$ 2,200 No Limit Hold'em Eight Handed (Event #18)Seminole Hard Rock Poker Showdown, Hollywood",1st,"$ 104,608"
15-Dec-2016,"$ 500 + 50 No Limit Hold'em - Big Stax 500Big Stax XIX, Bensalem",24th,"$ 3,112"
30-Nov-2016,"$ 1,500 + 100 No Limit Hold'em #7 Six MaxWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",15th,"$ 3,670"
16-Sep-2016,"$ 1,000 + 60 No Limit Hold'em Six Max (Event #12)World Poker Tour - WPT Borgata Poker Open, Atlantic City",12th,"$ 3,539"
19-Aug-2016,"$ 1,500 + 100 No Limit Hold'em - Big Stax 1500Parx Casino Big Stax XVII, Bensalem",17th,"$ 5,735"
05-Jul-2016,"$ 1,500 Seven Card Stud Hi-Lo 8 or Better (Event #60)47th World Series of Poker - WSOP 2016, Las Vegas",61st,"$ 2,417"
22-Jun-2016,"$ 3,000 Limit Hold'em 6-Handed (Event #38)47th World Series of Poker - WSOP 2016, Las Vegas",4th,"$ 46,489"
11-Jun-2016,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 33, Las Vegas",2nd,"$ 155,520"
20-May-2016,"$ 1,100 + 100 No Limit Hold'em - Big Stax1100Parx Casino Big Stax XVI, Bensalem",6th,"$ 21,336"
27-Feb-2016,"$ 9,600 + 400 No Limit Hold'em WPT Championship #51World Poker Tour - WPT L.A Poker Classic, Los Angeles",45th,"$ 25,630"
31-Jan-2016,"$ 3,300 + 200 No Limit Hold'em - WPT Championship (Event #17)World Poker Tour - WPT Borgata Winter Poker Open, Atlantic City",4th,"$ 249,267"
11-Jan-2016,"$ 5,300 #66 No Limit Hold'em - 6-Handed TurboPokerStars Caribbean Adventure - PCA 2016, Paradise Island",2nd,"$ 62,100"
20-Dec-2015,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 21, Las Vegas",5th,"$ 35,520"
23-Oct-2015,"$ 1,500 + 100 No Limit Hold'em2015 The Wynn Fall Classic, Las Vegas",1st,"$ 90,125"
08-Oct-2015,"$ 500 + 50 No Limit Hold'em Big Stax 500Parx Casino Big Stax XIII, Bensalem",56th,"$ 1,377"
27-Jun-2015,"$ 5,000 No Limit Hold'em Turbo (Event #56)46th World Series of Poker - WSOP 2015, Las Vegas",30th,"$ 12,376"
29-May-2015,"$ 565 No Limit Hold'em The Colossus (Event #5)46th World Series of Poker - WSOP 2015, Las Vegas",504th,"$ 5,000"
13-Mar-2015,"$ 500 + 60 No Limit Hold'em - Double PlayBorgata Poker Player's Series, Atlantic City",21st,"$ 1,232"
19-Feb-2015,"$ 1,000 + 60 No Limit Hold'em - BountyParx Casino Big Stax X, Bensalem",9th,"$ 1,179"
18-Dec-2014,"$ 580 No Limit Hold'em (Event #8)WSOP Circuit - WSOPC Atlantic City, Atlantic City",7th,"$ 3,058"
03-Dec-2014,"$ 300 + 30 No Limit Hold'em Big Stax 300Parx Casino Big Stax IX, Bensalem",3rd,"$ 27,236"
01-Oct-2014,"$ 300 + 30 No Limit Hold'm - Big Stax 300Parx Casino Big Stax VIII, Bensalem",86th,$ 894
07-Aug-2014,"$ 500 + 50 No Limit Hold'em - Big Stax 500Parx Casino Big Stax VII, Bensalem",22nd,"$ 3,208"
26-Jun-2014,"$ 1,500 No Limit Hold'em - Monster Stack (Event #51)45th World Series of Poker - WSOP 2014, Las Vegas",2nd,"$ 820,863"
30-May-2014,"$ 1,500 No Limit Hold'em - Shootout (Event #6)45th World Series of Poker - WSOP 2014, Las Vegas",67th,"$ 4,411"
25-Apr-2014,"$ 1,675 No Limit Hold'em - Main EventWSOP Circuit - WSOPC Philadelphia, Chester",17th,"$ 6,013"
17-Apr-2014,"$ 600 + 60 No Limit Hold'em - Re-EntryWorld Poker Tour - WPT World Championship/Borgata Spring Poker Open, Atlantic City",1st,"$ 33,873"
15-Mar-2014,"$ 1,500 + 150 No Limit Hold'EmFoxwoods Poker Classic, Mashantucket",1st,"$ 61,285"
27-Feb-2014,"$ 500 + 50 No Limit Hold'em - Big Stax 500Parx Casino Big Stax V, Bensalem",74th,"$ 1,002"
14-Feb-2014,"$ 1,675 No Limit Hold'em Main EventWSOP Circuit - WSOPC West Palm Beach, West Palm Beach",4th,"$ 68,291"
17-Jan-2014,"$ 500 + 60 No Limit Hold'em Deepstack (Re-Entry)World Poker Tour - WPT Borgata Winter Poker Open, Atlantic City",1st,"$ 69,808"
06-Dec-2013,"$ 365 No Limit Hold'em - Turbo WSOP Ring EventWSOP Circuit - WSOPC Atlantic City, Atlantic City",23rd,$ 746
21-Nov-2013,"$ 280 + 100 No Limit Hold'em - Black Chip Bounty - 6 Max - Re-EntryBorgata Fall Poker Open 2013, Atlantic City",24th,$ 471
01-Nov-2013,"$ 2,500 + 200 No Limit Hold'em - Main EventFoxwoods World Poker Finals, Mashantucket",31st,"$ 4,979"
24-Oct-2013,"$ 260 + 40 No Limit Hold'em - Re-EntryFoxwoods World Poker Finals, Mashantucket",4th,"$ 8,514"
03-Oct-2013,"$ 300 No Limit Hold'em - Main EventParx Casino Big Stax IV, Bensalem",8th,"$ 5,074"
06-Sep-2013,"$ 500 + 60 No Limit Hold'em - DeepstackBorgata Poker Open 2013, Atlantic City",27th,"$ 1,171"
22-Aug-2013,"$ 5,300 No Limit Hold'em - Championship EventSeminole Hard Rock 2013 Poker Open, Hollywood",143rd,"$ 14,544"
01-Aug-2013,"$ 300 + 30 No Limit Hold'emParx Casino Big Stax III, Bensalem",17th,"$ 3,000"
24-Jun-2013,"$ 3,000 No Limit Hold'em (Event #44)44th World Series of Poker - WSOP 2013, Las Vegas",69th,"$ 8,194"
28-May-2013,"$ 500 No Limit Hold'emDeep Stack Extravaganza III, Las Vegas",11th,"$ 1,569"
15-May-2013,"$ 365 No Limit Hold'emWSOP Circuit - WSOPC New Orleans, New Orleans",2nd,"$ 14,205"
26-Apr-2013,"$ 365 No Limit Hold'em - Re-EntryWSOP Circuit - WSOPC Harrahs Chester, Chester",17th,"$ 1,995"
09-Mar-2013,"$ 1,675 No Limit Hold'em - Main EventWSOP Circuit - WSOPC Atlantic City, Atlantic City",1st,"$ 174,147"
14-Feb-2013,"$ 1,500 + 100 No Limit Hold'em - Big Stax 1500Parx Casino Big Stax I, Bensalem",36th,"$ 4,890"
12-Jan-2013,"$ 1,090 No Limit Hold'em - Main EventDelaware Park Winter Poker Classic, Wilmington",11th,"$ 4,236"
08-Sep-2012,"$ 1,000 + 90 No Limit Hold'emWorld Poker Tour - WPT Borgata Poker Open, Atlantic City",3rd,"$ 15,389"
01-Aug-2012,"$ 200 + 30 No Limit Hold'em - Re-EntryWorld Poker Tour - WPT Parx Open Poker Classic, Bensalem",4th,"$ 8,635"
20-Jul-2012,"$ 550 No Limit Hold'em - ReEntry2012 Florida State Poker Championship, Pompano Beach",5th,"$ 19,019"
03-Jul-2012,"$ 1,600 No Limit Hold'emDeep Stack Extravaganza III, Las Vegas",14th,"$ 7,972"
15-May-2012,"$ 175 + 25 No Limit Hold'em - BountyEastcoast Poker Championships, Verona",1st,"$ 3,168"
13-May-2012,"$ 200 + 30 No Limit Hold'em - Deep Stack TurboEastcoast Poker Championships, Verona",1st,"$ 3,335"
12-Jan-2012,"$ 2,000 + 150 No Limit Hold'em - TurboPokerStars Caribbean Adventure - PCA 2012, Paradise Island",1st,"$ 116,230"
10-Aug-2011,"$ 300 + 30 No Limit Hold'em - BountyHeartland Poker Tour - HPT Verona, Verona",3rd,"$ 3,957"
12-Jul-2011,"$ 330 No Limit Hold'em2011 Florida State Poker Championships, Pompano Beach",17th,$ 923
23-Jun-2011,"$ 350 No Limit Hold'em - Deepstack Event2011 Summer Poker Classic, Verona",8th,"$ 2,276"
17-May-2011,"$ 165 + 25 No Limit Hold'emEast Coast Poker Championships, Verona",3rd,"$ 1,242"
14-Aug-2010,"$ 2,300 + 200 No Limit Hold'em - Main EventPokerStars.net Empire State Hold 'Em Championships, Verona",16th,"$ 4,100"
,,,
09-Jul-2023,"$ 9,700 + 800 No Limit Hold'em - WPT EveryOne for One DropThe Wynn Summer Classic, Las Vegas",192nd,"$ 17,200"
01-Jul-2023,"$ 7,000 + 3,000 No Limit Hold'em - Super Turbo Bounty (Bracelet Event 72)54th World Series of Poker - WSOP 2023, Las Vegas",77th,"$ 11,873"
08-Jun-2023,"$ 10,000 Limit Hold'em Championship (Bracelet Event 22)54th World Series of Poker - WSOP 2023, Las Vegas",4th,"$ 107,540"
04-Jun-2023,"$ 500 No Limit Hold'em - Bankroll Builder (Online Bracelet Event 2) (NV/NJ Only)World Series of Poker - WSOP ONLINE 2023 (US ONLY), Online",22nd,"$ 3,670"
01-May-2023,"$ 25,500 No Limit Hold'em - High Roller (Event 55)World Poker Tour - WPT Seminole Hard Rock Poker Showdown, Hollywood",11th,"$ 65,000"
03-Mar-2023,"$ 2,200 No Limit Hold'em - PPCS Main EventPhiladelphia Poker Championship Series, Philadelphia",1st,"$ 94,320"
20-Jan-2023,"$ 3,500 No Limit Hold'em - Lucky Hearts Poker Open Championship (Event 28)2023 Lucky Hearts Poker Open, Hollywood",25th,"$ 24,570"
04-Jan-2023,"$ 5,300 No Limit Hold'em - The ReturnThe Return: A Borgata Championship Event, Atlantic City",3rd,"$ 440,327"
28-Nov-2022,"$ 25,500 No Limit Hold'em - High Roller (Event 37)WPT Rock 'N' Roll Poker Open, Hollywood",6th,"$ 92,380"
31-Aug-2022,"$ 25,500 No Limit Hold'em - High Roller (Event 18)2022 WPT Seminole Hard Rock Tampa, Tampa",3rd,"$ 98,800"
09-Aug-2022,"$ 10,000 No Limit Hold'em - Deep Stack - 8-Handed (Event 43)Seminole Hard Rock Poker Open (SHRPO), Hollywood",11th,"$ 28,240"
17-Jul-2022,"$ 500 No Limit Hold'em - Summer Saver (NV/NJ Only)World Series of Poker - WSOP ONLINE 2022 (US ONLY), Online",140th,$ 964
09-Jun-2022,"$ 1,500 Limit 2-7 Lowball Triple Draw (Event #20)53rd World Series of Poker - WSOP 2022, Las Vegas",32nd,"$ 3,026"
04-Jun-2022,"$ 25,000 No Limit Hold'em - High Roller 8-Handed (Event #8)53rd World Series of Poker - WSOP 2022, Las Vegas",18th,"$ 57,009"
01-May-2022,"$ 525 No Limit Hold'em - Main Event (Ring Event 12)World Series of Poker Circuit - WSOPC ONLINE Circuit Pennsylvania, Online",12th,"$ 1,801"
11-Apr-2022,"$ 25,500 No Limit Hold'em - High Roller (Event 44)World Poker Tour - WPT Seminole Hard Rock Poker Showdown, Hollywood",5th,"$ 158,130"
31-Mar-2022,"$ 600 No Limit Hold'em - Deep Stack (Event 15)World Poker Tour - WPT Seminole Hard Rock Poker Showdown, Hollywood",114th,"$ 2,375"
01-Mar-2022,"$ 2,275 + 225 No Limit Hold'em - Ultimate Stack (Event #2)Venetian DeepStack Showdown Poker Series, Las Vegas",21st,"$ 8,941"
10-Nov-2021,"$ 10,000 No Limit Hold'em - Aria High Roller 35PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",8th,"$ 21,600"
13-Oct-2021,"$ 1,500 H.O.R.S.E. (Event #27)52nd World Series of Poker - WSOP 2021, Las Vegas",13th,"$ 7,591"
05-Oct-2021,"$ 1,500 Limit Hold'em (Event #12)52nd World Series of Poker - WSOP 2021, Las Vegas",45th,"$ 3,007"
