Date,Event Name,Placement,Earning
20-Jun-2002,"$ 500 + 40 Omaha Hi/Lo SplitCalifornia State Poker Championship 2002, Los Angeles",14th,"$ 116,722"
09-Jun-2002,"$ 300 + 30 Omaha Hi/Lo SplitCalifornia State Poker Championship 2002, Los Angeles",1st,"$ 1,365"
06-May-2002,"$ 1,500 No Limit Hold'em33rd World Series of Poker - WSOP 2002, Las Vegas",4th,"$ 4,047"
14-May-2001,"$ 10,000 Championship Event - No Limit Hold'em32nd World Series of Poker - WSOP 2001, Las Vegas",1st,"$ 1,161"
23-Feb-2001,"$ 300 + 30 Limit Hold'em2001 L.A. Poker Classic, Los Angeles",1st,
16-Sep-2000,"$ 200 + 20 No Limit Hold'em2000 Heavenly Hold'em, Los Angeles",7th,"$ 15,000"
11-Sep-2000,"$ 100 + 20 Pot Limit Hold'em2000 Heavenly Hold'em, Los Angeles",2nd,"$ 2,374"
09-Dec-1999,"$ 200 + 20 Pot Limit Hold'em1999 Holiday Bonus Tournament, Los Angeles",6th,"$ 1,263"
,,,$ 832
08-Jul-2017,"$ 10,000 No Limit Hold'em - Main Event Championship (Event #73)48th World Series of Poker - WSOP 2017, Las Vegas",984th,"$ 1,070"
03-Jul-2017,"$ 1,500 No Limit Hold'em/Pot Limit Omaha - 8 Handed (Event #64)48th World Series of Poker - WSOP 2017, Las Vegas",126th,"$ 6,321"
10-Jun-2017,"$ 600 No Limit Hold'em #44Deepstack Extravaganza III, Las Vegas",131st,"$ 25,550"
02-Jun-2017,"$ 565 No Limit Hold'em - The Colossus III (Event #5)48th World Series of Poker - WSOP 2017, Las Vegas",2376th,$ 699
21-Apr-2017,"$ 350 No Limit Hold'em - Quantum Tournament ( Event #20 )Liz Flynt Spring Poker Classic, Gardena",73rd,"$ 2,006"
30-Mar-2017,"$ 1,500 + 150 No Limit Hold'em - Goliath Warm Up Main Event  (Event #6)2017 Phamous Poker Series - Goliath Warm Up, Las Vegas",16th,"$ 1,988"
