Date,Event Name,Placement,Earning
13-Dec-2018,"$ 5,000 + 200 No Limit Hold'em (Event #27)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",5th,"$ 8,500"
26-Nov-2018,"$ 5,000 No Limit Hold'em - 8 Handed (Event 16)World Poker Tour - WPT Seminole Rock N Roll Poker Open, Hollywood",1st,"$ 39,612"
15-Nov-2018,"$ 1,000 + 100 No Limit Hold'em - Finalepartypoker LIVE - partypoker Caribbean Poker Party, Nassau",10th,"$ 143,159"
06-Nov-2018,"$ 100,000 + 3,000 No Limit Hold'em - High RollerFall Madness, Las Vegas",1st,"$ 8,500"
29-Oct-2018,"C$ 5,000 + 300 No Limit Hold'em - Main Event #2World Poker Tour - partypoker WPT Montreal, Kahnawake",83rd,"$ 1,104,000"
25-Oct-2018,"€ 10,000 + 500 No Limit Hold'em - Turbo Highroller 10k (Single Day)World Series of Poker Europe - WSOPE 2018, Rozvadov",5th,"C$ 12,100"
07-Sep-2018,"$ 10,000 + 500 No Limit Hold'em (Event #1)2018 Poker Masters, Las Vegas",1st,"$ 9,238"
29-Aug-2018,"€ 2,200 No Limit Hold'em (Event #19)European Poker Tour - EPT Barcelona, Barcelona",9th,"$ 41,913"
13-Aug-2018,"$ 25,500 No Limit Hold'em - High Roller (Event #22)2018 Seminole Hard Rock Poker Open, Hollywood",9th,"$ 193,200"
27-Jun-2018,"$ 1,000 No Limit Hold'em - Tag Team (Event #55)49th World Series of Poker - WSOP 2018, Las Vegas",35th,"$ 24,807"
21-Jun-2018,"$ 2,500 No Limit Hold'em (Event #43)49th World Series of Poker - WSOP 2018, Las Vegas",20th,"$ 80,073"
11-Jun-2018,"$ 2,620 No Limit Hold'em - The Marathon (Event #24)49th World Series of Poker - WSOP 2018, Las Vegas",108th,"$ 1,391"
08-Jun-2018,"$ 5,000 No Limit Hold'em (Event #20)49th World Series of Poker - WSOP 2018, Las Vegas",7th,"$ 15,051"
28-Apr-2018,"€ 5,300 No Limit Hold'em - EPT Main Event #12European Poker Tour - EPT Monte Carlo, Monte Carlo",4th,"$ 5,166"
15-Mar-2018,"HK$ 80,000 No Limit Hold'em - APPT National High Roller (Event #2)Asia Pacific Poker Tour - APPT Macau, Macau",2nd,"$ 60,618"
08-Feb-2018,"$ 25,000 + 1,000 No Limit Hold'em - (Event #7)2018 US Poker Open, Las Vegas",1st,"$ 280,770"
