Date,Event Name,Placement,Earning
06-Apr-2023,"$ 275 No Limit Hold'em - Mega Millions XXIV (Event 46)2023 Winnin' O the Green, Los Angeles (Bell Gardens)",124th,"$ 6,350"
23-Feb-2023,"$ 1,100 +$500 No Limit Hold'em - Mystery BountyWynn Millions Poker Series, Las Vegas",104th,"$ 2,920"
15-Feb-2023,"$ 1,600 No Limit Hold'em - EpicStack (Event 4)DeepStack Extravaganza I, Las Vegas",60th,"$ 79,189"
31-Jan-2023,"$ 2,910 + 390 No Limit Hold'em - Deep Stack (Event #51)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",25th,"$ 5,855"
23-Jan-2023,"$ 9,700 + 600 No Limit Hold'em - PCA Main Event (Event #6)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",81st,"$ 9,933"
19-Aug-2022,"$ 1,000 + 100 No Limit Hold'em - MPP Open (Event #1)Luxon Pay Mediterranean Poker Party (MPP), Kyrenia",88th,"$ 1,035"
14-Aug-2022,"€ 2,200 No Limit Hold'em - ESPT High Roller (Event #26)European Poker Tour - EPT Barcelona, Barcelona",140th,"$ 2,800"
15-Jul-2022,"$ 10,000 No Limit Hold'em - 6-Handed Championship (Event #86)53rd World Series of Poker - WSOP 2022, Las Vegas",58th,"$ 3,584"
28-Jun-2022,"$ 500 No Limit Hold'em - Turbo Deepstack (NV/NJ Only)World Series of Poker - WSOP ONLINE 2022 (US ONLY), Online",121st,"$ 7,850"
21-Jun-2022,"$ 1,500 Pot Limit Omaha (Event #45)53rd World Series of Poker - WSOP 2022, Las Vegas",94th,"$ 22,300"
14-Jun-2022,"$ 1,000 Pot Limit Omaha (Event #30)53rd World Series of Poker - WSOP 2022, Las Vegas",5th,"$ 2,750"
21-Apr-2022,"$ 25,000 No Limit Hold'em - PGT Heads-Up Championship PokerGO Tour - PGT Heads-Up Showdown, Las Vegas",1st,"$ 5,993"
22-Mar-2022,"$ 15,000 No Limit Hold'em - US Poker Open #7PokerGO Tour - 2022 PGT U.S. Poker Open (USPO), Las Vegas",2nd,"$ 16,000"
10-Mar-2022,"$ 2,000 No Limit Hold'em - BountyWynn Millions Poker Series, Las Vegas",20th,"$ 1,100"
19-Dec-2021,"$ 525 No Limit Hold'em - Main Event 8-Max ONLINE (Event #12)World Series of Poker Circuit - WSOPC Harrah's Las Vegas ONLINE, Online",59th,"$ 3,528"
11-Nov-2021,"$ 888 No Limit Hold'em - 8 Handed Crazy Eights (Event #70)52nd World Series of Poker - WSOP 2021, Las Vegas",27th,"$ 65,685"
12-Mar-2021,"$ 3,300 + 200 No Limit Hold'em - ChampionshipThe Wynn Spring Classic, Las Vegas",14th,"$ 400,000"
11-Feb-2020,"$ 10,300 No Limit Hold'em - MILLIONS South America (Event #7)partypoker LIVE - partypoker MILLIONS South America, Punta del Este",18th,"$ 210,000"
27-Jan-2020,"A$ 25,000 No Limit Hold'em (Event #3)Australian Poker Open, Gold Coast",7th,"$ 4,862"
15-Jan-2020,"A$ 24,000 + 1,000 No Limit Hold'em - 25K Challenge (Event #12)2020 Aussie Millions Poker Championship, Melbourne",12th,"$ 1,186"
19-Nov-2019,"$ 10,000 + 300 No Limit Hold'em - MILLIONS Main Eventpartypoker LIVE - partypoker MILLIONS World Bahamas, Nassau",66th,"$ 12,745"
07-Apr-2019,"€ 1,000 + 100 No Limit Hold'em - 1k Sunday Turbo (#52)The Patrik Antonius Poker Challenge - PAPC Tallinn, Tallinn",2nd,"$ 42,366"
09-Feb-2019,"€ 2,200 No Limit Hold'em - WPTDS High RollerWPTDeepStacks - WPTDS Brussels, Brussels",4th,"$ 35,000"
11-Jan-2019,"$ 10,300 No Limit Hold'em - PCA Main Event (Event #20)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",1st,"A$ 61,250"
25-Nov-2018,"€ 1,600 No Limit Hold'em - Single Re-EntryMaster Classics of Poker (MCOP) 2018, Amsterdam",15th,"$ 41,527"
02-Jul-2018,"$ 10,000 No Limit Hold'em - Main Event Championship (Event #65)49th World Series of Poker - WSOP 2018, Las Vegas",230th,"A$ 91,260"
21-Jun-2018,"$ 2,500 No Limit Hold'em (Event #43)49th World Series of Poker - WSOP 2018, Las Vegas",50th,"$ 62,980"
05-Dec-2017,"$ 10,000 + 400 No Limit Hold'em - WPT Main Event ( Event #18 )World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",19th,"$ 35,000"
08-Jul-2017,"$ 10,000 No Limit Hold'em - Main Event Championship (Event #73)48th World Series of Poker - WSOP 2017, Las Vegas",284th,"$ 3,484"
09-Jun-2017,"$ 565 Pot Limit Omaha (Event #18)48th World Series of Poker - WSOP 2017, Las Vegas",264th,"$ 32,304"
06-Mar-2017,"$ 7,150 + 350 WPT Shooting Star Main EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",3rd,"$ 1,567,100"
25-Nov-2016,"$ 3,500 No Limit Hold'em - RRPO Championship (Event #9)2016 Rock N Roll Poker Open, Hollywood",58th,"$ 5,161"
02-Sep-2016,"$ 2,400 + 100 The River Series Main Event2016 The River Poker Series, Thackerville",7th,"$ 42,980"
14-Aug-2016,"$ 2,650 No Limit Hold'em (Event #23)2016 Seminole Hard Rock Poker Open, Hollywood",29th,"$ 8,656"
24-Jun-2016,"$ 1,500 No Limit Hold'em Monster Stack (NO re-entry) (Event #41)47th World Series of Poker - WSOP 2016, Las Vegas",250th,"$ 44,100"
12-Jun-2016,"$ 3,000 H.O.R.S.E. (Event #18)47th World Series of Poker - WSOP 2016, Las Vegas",8th,"$ 40,181"
17-Apr-2016,"$ 10,000 No Limit Hold'em - WPT Seminole Hard Rock Finale #22World Poker Tour - WPT Seminole Hard Rock Poker Showdown, Hollywood",1st,"$ 1,025"
15-Jun-2015,"$ 1,500 2-7 Triple Draw Lowball (Limit) (Event #33)46th World Series of Poker - WSOP 2015, Las Vegas",27th,"$ 521,660"
09-Feb-2015,"$ 570 Pot Limit Omaha #202015 World Poker Tour - WPT Lucky Hearts Poker Open, Hollywood",5th,"$ 8,026"
