Date,Event Name,Placement,Earning
17-Aug-2022,"€ 2,000 No Limit Hold'em - EPT Platinum Pass Mystery Bounty (Event #38)European Poker Tour - EPT Barcelona, Barcelona",166th,"$ 59,643"
16-Jul-2022,"$ 5,000 No Limit Hold'em (Event #87)53rd World Series of Poker - WSOP 2022, Las Vegas",33rd,"$ 3,062"
09-Jul-2022,"$ 1,100 No Limit Hold'emThe Wynn Summer Classic, Las Vegas",2nd,"$ 13,059"
30-Jun-2022,"$ 3,000 No Limit Hold'em - Freezeout (Event #65)53rd World Series of Poker - WSOP 2022, Las Vegas",124th,"$ 76,553"
23-Jun-2022,"$ 250,000 No Limit Hold'em - Super High Roller (Event #50)53rd World Series of Poker - WSOP 2022, Las Vegas",9th,"$ 6,022"
20-May-2022,"€ 100,000 No Limit Hold'em - Triton Main Event (Event #9)Triton Poker Series Madrid, Madrid",1st,"$ 414,815"
07-Apr-2022,"£ 1,000 + 100 No Limit Hold'em - UKIPT Main Event (Event #13)UK & Ireland Poker Tour - UKIPT London, London",19th,"$ 2,293,679"
12-Mar-2022,"€ 2,000 + 200 No Limit Hold'em - Mystery Bounty (Event #32)European Poker Tour - EPT Prague, Prague",48th,"$ 5,854"
15-Dec-2021,"$ 10,000 + 400 No Limit Hold'em - WPT Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",67th,"$ 5,162"
05-Dec-2021,"$ 10,000 8-Game Mix - PokerGO Tour High Roller (Event #7)World Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",1st,"$ 21,045"
19-Nov-2021,"$ 50,000 Pot Limit Omaha - High Roller (Event #84)52nd World Series of Poker - WSOP 2021, Las Vegas",12th,"$ 102,600"
27-Sep-2021,"DKr 3,850 No Limit Hold'emDanish Championship 2021, Copenhagen",56th,"$ 83,951"
11-Dec-2019,"€ 5,300 No Limit Hold'em - EPT Prague Main Event (Event #20)European Poker Tour - EPT Prague, Prague",100th,"$ 2,428"
01-Jul-2019,"$ 5,000 No Limit Hold'em - 6-Handed (Event #70)50th World Series of Poker - WSOP 2019, Las Vegas",35th,"$ 12,174"
12-May-2019,"HK$ 200,000 Pot Limit Omaha (Event #8)Triton Poker Super High Roller Series Montenegro, Budva",4th,"$ 17,575"
10-Jan-2019,"$ 100,000 No Limit Hold'em - PCA Super High Roller (Event #18)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",2nd,"HK$ 820,000"
12-Dec-2018,"€ 5,300 No Limit Hold'em - EPT Prague Main Event  #17European Poker Tour - EPT Prague, Prague",23rd,"$ 104,483"
11-Apr-2018,"€ 10,000 + 300 No Limit Hold'em - Main Event #7partypoker LIVE - partypoker MILLIONS Barcelona Grand Final, Barcelona",30th,"$ 1,284,260"
14-Dec-2017,"€ 2,200 No Limit Hold'em - partypoker Nordic Poker Championshipspartypoker Nordic Poker Championships, Prague",26th,"$ 38,077"
14-Dec-2016,"€ 2,000 + 150 No Limit Hold'em - 8-Handed Turbo (Event #53)European Poker Tour - EPT Prague, Prague",14th,"$ 49,346"
24-Nov-2016,"DKr 11,000 No Limit Hold'emDanish Championship 2016, Copenhagen",19th,"$ 7,059"
01-Dec-2015,"€ 3,000 + 300 No Limit Hold'em - partypoker WPT Main EventWorld Poker Tour - partypoker WPT Prague, Prague",6th,"$ 5,324"
26-Feb-2015,"DKr 7,500 + 750 No Limit Hold'em - Main Event (Event #2)Unibet Open - UO Copenhagen, Copenhagen",5th,"$ 2,850"
13-Dec-2014,"€ 2,000 + 200 #32 No Limit Hold'emEuropean Poker Tour - EPT Prague, Prague",29th,"$ 36,070"
20-Aug-2014,"€ 2,000 + 200 #14 No Limit Hold'em - Estrellas High RollerEuropean Poker Tour - EPT Barcelona, Barcelona",1st,"$ 22,811"
05-Jul-2014,"$ 10,000 World Championship - No Limit Hold'em (Event #65)45th World Series of Poker - WSOP 2014, Las Vegas",75th,"$ 5,541"
28-Jun-2014,"$ 1,500 No Limit Hold'em (Event #55)45th World Series of Poker - WSOP 2014, Las Vegas",6th,"$ 390,922"
17-Apr-2014,"€ 900 + 90 No Limit Hold'em Single Re-EntryEuropean Poker Tour - EPT Sanremo, Sanremo",9th,"$ 85,812"
27-Mar-2014,"€ 1,000 + 100 No Limit Hold'em Win The Button - 6 MaxEuropean Poker Tour - EPT Vienna, Vienna",5th,"$ 98,687"
14-Dec-2012,"€ 500 + 50 No Limit Hold'emGSOP Live - Prague, Prague",13th,"$ 7,325"
28-Aug-2011,"€ 150 No Limit Hold'em - TurboUnibet Open - UO Dublin, Dublin",3rd,"$ 9,690"
28-Apr-2011,"€ 550 No Limit Hold'em - Main EventChilipoker Deepstack Open - DSO Cannes, Cannes",46th,"$ 1,393"
26-Nov-2010,"€ 400 + 30 No Limit Hold'em - Turbo BountyEuropean Poker Tour - EPT Barcelona, Barcelona",10th,$ 966
08-Oct-2010,"€ 500 + 50 No Limit OmahaUnibet Open - UO Valencia, Valencia",3rd,"$ 2,203"
