Date,Event Name,Placement,Earning
02-Dec-2017,"$ 25,000 No Limit Hold'em - Bellagio High Roller #15 -  ( Event #12 )World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",3rd,"$ 156,000"
19-Nov-2017,"$ 25,000 + 500 No Limit Hold'em - #3 MILLIONS Super High Rollerpartypoker LIVE - partypoker Caribbean Poker Party, Punta Cana",4th,"$ 110,000"
24-Oct-2017,"HK$ 288,000 + 12,000 No Limit Hold'em - Single Day High Roller2017 Asia Championship of Poker (ACOP), Macau",6th,"HK$ 1,190,000"
14-Sep-2017,"$ 50,000 No Limit Hold'em - Event #22017 Poker Masters, Las Vegas",6th,"$ 152,513"
25-Aug-2017,"€ 10,300 No Limit Hold'em - PokerStars Championship High Roller #41PokerStars Championship Barcelona, Barcelona",61st,"$ 150,000"
21-Aug-2017,"€ 5,300 No Limit Hold'em - PokerStars Championship Main Event  #18PokerStars Championship Barcelona, Barcelona",207th,"$ 23,599"
15-Jun-2017,"$ 2,500 No Limit Hold'em (Event #29)48th World Series of Poker - WSOP 2017, Las Vegas",149th,"$ 11,049"
07-Jun-2017,"$ 10,000 No Limit Hold'em - Heads-Up Championship (Event #15)48th World Series of Poker - WSOP 2017, Las Vegas",1st,"$ 3,876"
30-May-2017,"$ 48,000 + 2,000 No Limit Hold'em - Super High RollerAria Super High Roller 20, Las Vegas",2nd,"$ 336,656"
23-May-2017,"$ 10,000 + 500 No Limit Hold'emAria 10k 1, Las Vegas",2nd,"$ 293,340"
01-May-2017,"€ 2,200 No Limit Hold'em (Event 39)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",29th,"$ 75,000"
18-Apr-2017,"£ 5,000 + 300 No Limit Hold'em - partypoker MILLIONS Livepartypoker LIVE - partypoker MILLIONS Dusk Till Dawn, Nottingham",200th,"$ 6,567"
29-Mar-2017,"$ 50,000 No Limit Hold'em Super High Roller (Event #15)Seminole Hard Rock Poker Showdown, Hollywood",2nd,"$ 9,412"
16-Mar-2017,"$ 2,200 No Limit Hold'em (Event #25)PokerStars Championship Panama, Panama City",17th,"$ 413,567"
03-Mar-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 53, Las Vegas",2nd,"$ 3,820"
08-Jan-2017,"$ 4,717 + 283 No Limit Hold'em - PokerStars Championship Main Event (Event #23)PokerStars Championship Bahamas, Paradise Island",18th,"$ 186,000"
14-Dec-2016,"€ 25,000 + 500 No Limit Hold'em - 8-Handed (Event #49)European Poker Tour - EPT Prague, Prague",3rd,"$ 24,640"
08-Dec-2016,"$ 25,000 No Limit Hold'em #20 High RollerWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",2nd,"$ 276,664"
25-Oct-2016,"€ 2,000 + 200 No Limit Hold'em (Event #53)European Poker Tour - EPT Malta, St. Julian’s",2nd,"$ 247,680"
21-Oct-2016,"€ 25,000 + 750 No Limit Hold'em - 8 Handed (Event #17)European Poker Tour - EPT Malta, St. Julian’s",9th,"$ 52,166"
26-Aug-2016,"€ 10,000 + 300 No Limit Hold'em - High Roller 8 Handed (Event #49)European Poker Tour - EPT Barcelona, Barcelona",59th,"$ 50,608"
17-Jul-2016,"$ 5,000 No Limit Hold'em #79Deep Stack Extravaganza III, Las Vegas",14th,"$ 21,651"
08-Jul-2016,"$ 111,111 No Limit Hold'em High Roller for One Drop (single re-entry) (Event #67)47th World Series of Poker - WSOP 2016, Las Vegas",11th,"$ 29,965"
02-Jul-2016,"$ 24,000 + 1,000 No Limit Hold'em - High Roller 8Bellagio High Roller VII, Las Vegas",3rd,"$ 310,550"
20-Jun-2016,"$ 1,500 No Limit Hold'em Summer Solstice (Event #33)47th World Series of Poker - WSOP 2016, Las Vegas",1st,"$ 131,040"
07-Jun-2016,"$ 10,000 No Limit Hold'em Heads Up Championship (Event #9)47th World Series of Poker - WSOP 2016, Las Vegas",12th,"$ 409,171"
17-Apr-2016,"$ 10,000 No Limit Hold'em - WPT Seminole Hard Rock Finale #22World Poker Tour - WPT Seminole Hard Rock Poker Showdown, Hollywood",4th,"$ 24,596"
15-Feb-2016,"€ 2,000 + 150 #38 No Limit Hold'em Turbo - 8 HandedEuropean Poker Tour - EPT Dublin, Dublin",7th,"$ 200,510"
28-Jan-2016,"£ 1,000 + 100 No Limit Hold'em - Main EventGrosvenor UK Poker Tour - GUKPT London Leg 1, London",9th,"$ 8,484"
11-Jan-2016,"$ 5,300 #62 No Limit Hold'em - 8-HandedPokerStars Caribbean Adventure - PCA 2016, Paradise Island",9th,"$ 10,663"
11-Dec-2015,"€ 25,000 + 500 #50 No Limit Hold'em - High Roller - 8 HandedEuropean Poker Tour - EPT Prague, Prague",4th,"$ 17,580"
26-Nov-2015,"£ 2,000 + 125 No Limit Hold'em - Main EventGrosvenor UK Poker Tour - GUKPT London Grand Final, London",15th,"$ 211,933"
28-Aug-2015,"€ 10,000 + 300 No Limit Hold'em - High Roller 8Max #58European Poker Tour - EPT Barcelona, Barcelona",17th,"$ 10,717"
19-Aug-2015,"€ 2,000 + 150 No Limit Hold'em - Turbo 8Max #10European Poker Tour - EPT Barcelona, Barcelona",3rd,"$ 53,191"
02-May-2015,"€ 10,000 + 600 No Limit Hold'em - EPT Main Event (Event #27)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",1st,"$ 27,022"
23-Mar-2015,"€ 2,000 + 150 #37 No Limit Hold'em - 8 MaxEuropean Poker Tour - EPT Malta, St. Julian’s",4th,"$ 1,214,161"
