Date,Event Name,Placement,Earning
10-Dec-2011,"€ 5,000 + 200 No Limit Hold'em - 6 Max TurboEuropean Poker Tour - EPT Prague, Prague",6th,"$ 229,900"
26-Oct-2011,"€ 10,000 + 300 No Limit Hold'em - 8 MaxEuropean Poker Tour - EPT Sanremo, Sanremo",2nd,"$ 71,730"
12-Oct-2011,"€ 10,000 + 400 Mixed No Limit Hold'emWorld Series Of Poker Europe - WSOPE 2011, Cannes",15th,"$ 2,944"
28-Aug-2011,"€ 2,000 + 100 No Limit Hold'em - Turbo BountyEuropean Poker Tour - EPT Barcelona, Barcelona",10th,"$ 12,259"
05-Jul-2011,"$ 1,500 No Limit Hold'em42nd World Series of Poker - WSOP 2011, Las Vegas",10th,"$ 27,012"
17-Jun-2011,"$ 3,000 Pot Limit Omaha42nd World Series of Poker - WSOP 2011, Las Vegas",59th,"$ 98,049"
06-Jan-2011,"$ 100,000 + 500 No Limit Hold'em - Super High Roller EventPokerStars Caribbean Adventure - PCA 2011, Paradise Island",3rd,"$ 36,345"
22-Nov-2010,"€ 5,000 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Barcelona, Barcelona",32nd,"$ 10,460"
23-Sep-2010,"£ 10,000 + 350 No Limit Hold'em - Championship EventWorld Series Of Poker Europe - WSOPE 2010, London",29th,"$ 18,209"
05-Jul-2010,"$ 10,000 World Championship - No Limit Hold'em41st World Series of Poker - WSOP 2010, Las Vegas",28th,"$ 246,791"
26-Jun-2010,"$ 2,500 World Championship Mixed Events 8 Game41st World Series of Poker - WSOP 2010, Las Vegas",20th,"$ 35,558"
05-Jan-2010,"$ 10,000 + 300 No Limit Hold'em - Main EventPokerStars Caribbean Adventure - PCA 2010, Paradise Island",54th,"$ 4,286"
03-Jun-2009,"$ 1,500 No Limit Hold'em - Six Handed40th World Series of Poker - WSOP 2009, Las Vegas",8th,"$ 46,209"
26-Jun-2008,"$ 5,000 No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",35th,"$ 6,077"
12-May-2007,"$ 1,000 + 70 No Limit Hold'emEast Coast Poker Championships, Verona",2nd,"$ 643,000"
,,,"$ 23,235"
03-Aug-2023,"$ 250,000 + 12,500 No Limit Hold'em - Luxon Invitational (Event #9) Triton Poker Super High Roller Series London, London",1st,"$ 32,560"
27-Jun-2023,"$ 10,000 Seven Card Stud Hi-Lo 8 or Better Championship (Bracelet Event 63)54th World Series of Poker - WSOP 2023, Las Vegas",2nd,"$ 255,242"
01-May-2023,"$ 25,500 No Limit Hold'em - High Roller (Event 55)World Poker Tour - WPT Seminole Hard Rock Poker Showdown, Hollywood",7th,"$ 7,585"
08-Mar-2023,"$ 100,000 No Limit Hold'em - Main Event (Event #9)Triton Poker Super High Roller Series Vietnam, Hoi An",17th,"$ 45,000"
01-Feb-2023,"$ 24,010 + 990 No Limit Hold'em - PCA High Roller (Event #59)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",27th,"$ 42,320"
03-Jul-2022,"$ 10,000 No Limit Hold'em - WSOP Main Event (Event #70)53rd World Series of Poker - WSOP 2022, Las Vegas",1036th,"$ 16,647"
