Date,Event Name,Placement,Earning
28-Jul-2015,"$ 3,250 No Limit Hold'em High Roller (Event #6)World Series of Poker - WSOP National Championship 2015, Cherokee",5th,"$ 13,987"
05-Jul-2015,"$ 10,000 No Limit Hold'em Main Event (Event #68)46th World Series of Poker - WSOP 2015, Las Vegas",451st,"$ 21,786"
02-Jun-2015,"$ 10,000 No Limit Hold'em Heads Up Championship (Event #10)46th World Series of Poker - WSOP 2015, Las Vegas",12th,"$ 26,490"
25-Apr-2015,"$ 15,000 + 400 No Limit Hold'em WPT World Championship (Event #11)World Poker Tour - WPT World Championship/Borgata Spring Poker Open, Atlantic City",8th,"$ 104,324"
14-Mar-2015,"$ 1,000 + 100 No Limit Hold'em #1World Poker Tour - WPT Rolling Thunder, Lincoln",32nd,"$ 1,999"
08-Feb-2015,"$ 1,650 No Limit Hold'em - Purple Chip Bounty #182015 World Poker Tour - WPT Lucky Hearts Poker Open, Hollywood",10th,"$ 2,376"
06-Jan-2015,"$ 97,000 + 3,000 #1 No Limit Hold'em - Super High Roller 8 HandedPokerStars Caribbean Adventure - PCA 2015, Paradise Island",9th,"$ 185,660"
13-Dec-2014,"$ 5,000 + 200 No Limit Hold'emWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",10th,"$ 12,254"
01-Sep-2014,"$ 100,000 No Limit Hold'em Super High Roller (Event #19)2014 Seminole Hard Rock Poker Open, Hollywood",1st,"$ 570,375"
18-Aug-2014,"€ 48,500 + 1,500 #10 No Limit Hold'em - Super High RollerEuropean Poker Tour - EPT Barcelona, Barcelona",10th,"$ 123,780"
04-Jul-2014,"$ 100,000 No Limit Hold'em Super High RollerSuper High Roller II, Las Vegas",3rd,"$ 549,450"
18-Jun-2014,"$ 3,000 No Limit Hold'em (Event #39)45th World Series of Poker - WSOP 2014, Las Vegas",3rd,"$ 212,373"
05-Jun-2014,"$ 3,000 No Limit Hold'em - Six Handed (Event #15)45th World Series of Poker - WSOP 2014, Las Vegas",87th,"$ 5,041"
27-Feb-2014,"$ 5,250 No Limit Hold'emWorld Poker Tour - WPT L.A. Poker Classic, Los Angeles",5th,"$ 31,880"
11-Jan-2014,"$ 25,000 + 500 No Limit Hold'em High RollerPokerStars Caribbean Adventure - PCA 2014, Paradise Island",1st,"$ 1,192,624"
24-Oct-2013,"$ 2,500 No Limit Hold' em - Championship Main Event2013 Isle Open, Pompano Beach",15th,"$ 6,652"
22-Aug-2013,"$ 5,300 No Limit Hold'em - Championship EventSeminole Hard Rock 2013 Poker Open, Hollywood",87th,"$ 17,453"
08-Aug-2013,"$ 350 No Limit Hold'em - DeepstackSeminole Hard Rock 2013 Poker Open, Hollywood",84th,"$ 2,136"
11-Jul-2013,"$ 1,675 No Limit Hold'em - Main Event2013 Carnivale of Poker, Las Vegas",11th,"$ 6,551"
01-Jul-2013,"$ 2,500 No Limit Hold'em (Event #56)44th World Series of Poker - WSOP 2013, Las Vegas",59th,"$ 10,268"
24-Jun-2013,"$ 3,000 No Limit Hold'em (Event #44)44th World Series of Poker - WSOP 2013, Las Vegas",10th,"$ 33,421"
08-Jun-2013,"$ 1,500 No Limit Hold'em (Event #17)44th World Series of Poker - WSOP 2013, Las Vegas",32nd,"$ 12,503"
11-Apr-2013,"$ 5,000 No Limit Hold'em - Championship EventWorld Poker Tour - WPT Seminole Hard Rock Showdown, Hollywood",35th,"$ 14,011"
05-Apr-2013,"$ 350 No Limit Hold'em - Deepstack EventWorld Poker Tour - WPT Seminole Hard Rock Showdown, Hollywood",37th,"$ 1,943"
25-Jan-2013,"$ 2,500 No Limit Hold'em - Main EventIsle Poker Classic 2013, Pompano Beach",5th,"$ 19,050"
10-Jan-2013,"$ 330 No Limit Hold'em - Re-EntryIsle Poker Classic 2013, Pompano Beach",74th,$ 751
24-Aug-2012,"$ 2,200 No Limit Hold'em - Championship EventWorld Poker Tour - WPT Regional Hard Rock Summer Splash, Hollywood",5th,"$ 26,313"
24-Jul-2012,"$ 340 No Limit Hold'em - ReEntry2012 Florida State Poker Championship, Pompano Beach",1st,"$ 15,500"
23-Jun-2012,"$ 1,500 No Limit Hold'em (Event #43)43rd World Series of Poker - WSOP 2012, Las Vegas",286th,"$ 2,730"
11-Oct-2011,"$ 330 No Limit Hold'em - Re-Entry2011 Isle Open Poker Championship, Pompano Beach",2nd,"$ 9,000"
23-Jun-2011,"$ 5,000 No Limit Hold'em - Six Handed42nd World Series of Poker - WSOP 2011, Las Vegas",48th,"$ 13,176"
28-Jan-2011,"$ 1,850 + 150 No Limit Hold'emBorgata Winter Open 2011, Atlantic City",10th,"$ 5,272"
04-Dec-2009,"$ 300 + 40 No Limit Hold'em2009 Superstack Hold'em Series, Verona",8th,$ 672
,,,
04-Aug-2023,"$ 5,300 No Limit Hold'em - SHRPO Championship (Event 37)Seminole Hard Rock Poker Open (SHRPO), Hollywood",109th,"$ 9,500"
12-Jul-2023,"$ 50,000 No Limit Hold'em - High Roller - 8-Handed (Bracelet Event 84)54th World Series of Poker - WSOP 2023, Las Vegas",3rd,"$ 957,491"
06-Jun-2023,"$ 25,000 No Limit Hold'em - High Roller - 8-Handed (Bracelet Event 16)54th World Series of Poker - WSOP 2023, Las Vegas",24th,"$ 50,000"
