Date,Event Name,Placement,Earning
26-Feb-2020,"$ 2,140 No Limit Hold'em (Event #59)World Poker Tour - WPT L.A. Poker Classic (LAPC), Los Angeles",13th,"$ 5,000"
23-Jun-2019,"$ 1,000 No Limit Hold'em - WSOP.com Online Double Stack (Event #55)50th World Series of Poker - WSOP 2019, Las Vegas",147th,"$ 2,026"
09-Jun-2019,"$ 1,000 No Limit Hold'em - Double Stack (Event #22)50th World Series of Poker - WSOP 2019, Las Vegas",341st,"$ 1,858"
31-May-2019,"$ 50,000 No Limit Hold'em - 50th Annual High Roller (Event #5)50th World Series of Poker - WSOP 2019, Las Vegas",2nd,"$ 917,232"
28-Feb-2019,"$ 5,250 No Limit Hold'em - 8 Handed (Event #61)2019 Los Angeles Poker Classic (LAPC), Los Angeles",2nd,"$ 105,550"
09-Jun-2018,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #21)49th World Series of Poker - WSOP 2018, Las Vegas",822nd,"$ 2,621"
06-Oct-2016,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 42, Las Vegas",7th,"$ 45,120"
09-Jul-2016,"$ 10,000 No Limit Hold'em Main Event Championship (Event #68)47th World Series of Poker - WSOP 2016, Las Vegas",499th,"$ 22,648"
30-Jun-2016,"$ 3,000 No Limit Hold'em (Event #52)47th World Series of Poker - WSOP 2016, Las Vegas",1st,"$ 569,158"
24-Jun-2016,"$ 3,000 No Limit Hold'em Shootout (Event #42)47th World Series of Poker - WSOP 2016, Las Vegas",25th,"$ 7,881"
15-Jun-2016,"$ 2,000 No Limit Hold'em (Event #23)47th World Series of Poker - WSOP 2016, Las Vegas",147th,"$ 3,347"
06-May-2016,"€ 10,000 + 200 No Limit Hold'em - Turbo Super Knockout 8Max #76European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",5th,"$ 31,058"
18-Oct-2015,"€ 10,450 No Limit Hold'em - WSOPE Main Event #9World Series of Poker Europe - WSOPE 2015, Berlin",4th,"$ 255,214"
28-Jun-2015,"$ 111,111 No Limit Hold'em High Roller for One-Drop (Event #58)46th World Series of Poker - WSOP 2015, Las Vegas",9th,"$ 390,875"
05-Jun-2015,"$ 1,500 No Limit Hold'em Millionaire Maker (Event #16)46th World Series of Poker - WSOP 2015, Las Vegas",17th,"$ 56,668"
08-Mar-2015,"$ 1,950 + 150 No Limit Hold'emWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",17th,"$ 6,610"
07-Nov-2014,"$ 50,000 No Limit Hold'emAria Super High Roller 5, Las Vegas",2nd,"$ 422,968"
10-Jun-2014,"$ 5,000 No Limit Hold'em - Six Handed (Event #24)45th World Series of Poker - WSOP 2014, Las Vegas",3rd,"$ 242,827"
31-May-2014,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #8)45th World Series of Poker - WSOP 2014, Las Vegas",254th,"$ 6,353"
10-Mar-2014,"$ 7,150 + 450 No Limit Hold'em Main EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",52nd,"$ 18,400"
01-Dec-2013,"$ 1,000 + 80 No Limit Hold'emWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",3rd,"$ 13,580"
26-Jun-2013,"$ 111,111 No Limit Hold'em - One Drop High Roller (Event #47)44th World Series of Poker - WSOP 2013, Las Vegas",18th,"$ 173,723"
16-Jun-2013,"$ 1,000 No Limit Hold'em (Event #30)44th World Series of Poker - WSOP 2013, Las Vegas",133rd,"$ 2,362"
04-Jun-2013,"$ 2,500 No Limit Hold'em - 6 Handed (Event #11)44th World Series of Poker - WSOP 2013, Las Vegas",73rd,"$ 4,939"
04-Mar-2013,"$ 7,150 + 350 No Limit Hold'em - Main EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",29th,"$ 22,670"
20-Oct-2012,"$ 5,000 + 180 No Limit Hold'emFesta Al Lago, Las Vegas",7th,"$ 9,336"
10-Sep-2012,"€ 7,500 No Limit Hold'em - Main EventWorld Poker Tour - WPT Rendez-Vous à Paris, Paris",23rd,"$ 18,967"
23-Aug-2012,"€ 10,000 + 300 No Limit Hold'em - High RollerEuropean Poker Tour - EPT Barcelona, Barcelona",11th,"$ 30,065"
07-Jul-2012,"$ 10,000 World Championship - No Limit Hold'em (Event #61)43rd World Series of Poker - WSOP 2012, Las Vegas",221st,"$ 44,655"
28-Jun-2012,"$ 5,000 No Limit Hold'em (Event #50)43rd World Series of Poker - WSOP 2012, Las Vegas",23rd,"$ 28,793"
15-Jun-2012,"$ 1,500 No Limit 2-7 Draw Lowball (Event #30)43rd World Series of Poker - WSOP 2012, Las Vegas",3rd,"$ 41,445"
05-Jun-2012,"$ 10,000 No Limit Hold'em - Heads-Up (Event #12)43rd World Series of Poker - WSOP 2012, Las Vegas",32nd,"$ 10,966"
12-Mar-2012,"$ 5,000 + 170 No Limit Hold'em - Championship Event2012 Wynn Classic, Las Vegas",4th,"$ 78,328"
14-Dec-2011,"$ 20,000 Mix-Max No-Limit Hold'Em - League Main Event 2011-12 Epic Poker League - Event 3, Las Vegas",2nd,"$ 514,480"
29-Jul-2011,"$ 5,300 No Limit Hold'em - Championship Event2011 Florida State Poker Championships, Pompano Beach",11th,"$ 28,930"
26-Jun-2011,"$ 1,000 No Limit Hold'em42nd World Series of Poker - WSOP 2011, Las Vegas",52nd,"$ 7,152"
07-May-2011,"€ 1,000 + 100 No Limit Hold'em - Bounty EventEuropean Poker Tour - EPT Madrid Grand Final, Madrid",5th,"$ 6,679"
03-Dec-2010,"$ 10,000 + 30 No Limit Hold'em - Championship Event2010 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",8th,"$ 67,570"
03-Oct-2010,"£ 2,000 + 150 No Limit Hold'emEuropean Poker Tour - EPT London, London",12th,"$ 7,136"
31-May-2010,"$ 1,500 No Limit Hold'em41st World Series of Poker - WSOP 2010, Las Vegas",133rd,"$ 3,516"
16-Apr-2010,"$ 5,000 + 180 No Limit Hold'emEighth Annual Five Star World Poker Classic, Las Vegas",9th,"$ 8,317"
26-Jan-2010,"A$ 5,000 + 300 Heads-Up Championship2010 Aussie Millions Poker Championship, Melbourne",6th,"A$ 15,625"
20-Aug-2009,"$ 700 + 50 No Limit Hold'emEmpire State Hold'em Championships, Verona",2nd,"$ 14,421"
21-Jun-2009,"$ 5,000 No Limit Hold'em - Shootout40th World Series of Poker - WSOP 2009, Las Vegas",2nd,"$ 21,068"
13-Jun-2009,"$ 10,000 World Championship Heads-Up40th World Series of Poker - WSOP 2009, Las Vegas",32nd,"$ 215,402"
18-Apr-2009,"$ 25,000 + 500 No Limit Hold'em - Championship EventSeventh Annual Five Star World Poker Classic, Las Vegas",13th,"$ 17,987"
18-Oct-2008,"$ 5,000 + 200 No Limit Hold'em - HPT Main EventHeartland Poker Tour - HPT Verona, Verona",5th,"$ 81,710"
03-Mar-2008,"$ 200 + 30 No Limit Hold'em - Turbo Deep Stack2008 March Madness, Verona",16th,"$ 18,620"
,,,$ 443
16-Jul-2023,"$ 525 No Limit Hold'em - Main Event 8-Max (Online Ring Event #16)World Series of Poker Circuit - WSOPC ONLINE Super Circuit, Online",59th,
12-Jul-2023,"$ 1,600 No Limit Hold'em - UltimateStack (Event 58)Venetian DeepStack Championship Poker Series, Las Vegas",108th,"$ 1,886"
27-Jun-2023,"$ 888 No Limit Hold'em - Crazy 8's (Online Bracelet Event 11) (NV/NJ Only)World Series of Poker - WSOP ONLINE 2023 (US ONLY), Online",230th,"$ 3,878"
23-Jun-2023,"$ 1,500 No Limit Hold'em - Millionaire Maker (Bracelet Event 53)54th World Series of Poker - WSOP 2023, Las Vegas",801st,"$ 1,343"
08-Jun-2023,"$ 2,750 + 250 No Limit Hold'em - 6-MaxThe Wynn Summer Classic, Las Vegas",32nd,"$ 3,440"
