Date,Event Name,Placement,Earning
30-Jun-2015,"$ 1,111 No Limit Hold'em Little One for One-Drop (Event #61)46th World Series of Poker - WSOP 2015, Las Vegas",447th,"$ 6,608"
22-Mar-2015,"€ 5,000 + 300 #27 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Malta, St. Julian’s",16th,"$ 1,803"
04-Dec-2014,"€ 1,800 + 200 partypoker WPT National No Limit Hold'em - Main Event (Event #4)Prague Poker Festival, Prague",17th,"$ 38,726"
29-Jun-2014,"$ 1,000 No Limit Hold'em (Event #56)45th World Series of Poker - WSOP 2014, Las Vegas",65th,"$ 6,421"
19-Mar-2014,"€ 1,000 + 100 No Limit Hold'em - Eureka Main EventEuropean Poker Tour - EPT Vienna, Vienna",190th,"$ 4,499"
17-Feb-2014,"€ 100 No Limit Texas Hold'em RailbirdGCOP III Vol. 6/6 Grand Final, Rozvadov",6th,"$ 2,380"
04-Feb-2014,"€ 300 No Limit Hold'em - DeepstackCasinos Austria Poker Tour - CAPT Seefeld, Seefeld",20th,$ 805
24-Aug-2013,"$ 400 + 40 No Limit Hold'em - TurboWorld Poker Tour - bwin WPT Merit Cyprus Classic, Kyrenia",7th,$ 890
15-Mar-2013,"€ 1,100 No Limit Hold'em - Main EventGCOP III Vol. 1/6, Rozvadov",8th,"$ 1,055"
30-Jan-2013,"€ 700 + 70 No Limit Hold'emMega Poker Series - MPS Vienna, Vienna",36th,"$ 8,794"
06-Jan-2012,"€ 200 No Limit Hold'emBig Stack Tournament, Berlin",1st,"$ 2,624"
