Date,Event Name,Placement,Earning
06-Apr-2007,"€ 3,300 + 200 The Irish Open - No Limit Holdem FreezeoutPaddyPower Irish Poker Open 2007, Dublin",3rd,"A$ 37,895"
14-Mar-2007,"€ 1,000 + 80 No Limit Hold'emVienna Spring Poker Festival 2007, Vienna Simmering",4th,"$ 26,919"
27-Sep-2006,"$ 5,000 + 200 Championship Event2006 UltimateBet Aruba Poker Classic, Palm Beach",10th,"$ 2,290"
,,,"$ 28,422"
17-Jul-2022,"$ 1,000 No Limit Hold'em - Super Turbo (Event #88)53rd World Series of Poker - WSOP 2022, Las Vegas",106th,"C$ 30,621"
11-Jul-2022,"$ 2,500 No Limit Hold'em (Event #78)53rd World Series of Poker - WSOP 2022, Las Vegas",181st,"$ 27,106"
08-Nov-2021,"$ 1,000 No Limit Hold'em - Little One for One Drop (Event #68)52nd World Series of Poker - WSOP 2021, Las Vegas",3rd,"$ 240,070"
23-Aug-2020,"$ 25,000 NLH POKER PLAYERS CHAMPIONSHIP, $10M GTD (Event #70)World Series of Poker - WSOP Online 2020 at GGPoker, Online",40th,"$ 8,103"
16-Aug-2020,"$ 1,500 Pot Limit Omaha (Event #62)World Series of Poker - WSOP Online 2020 at GGPoker, Online",52nd,"$ 46,521"
14-Jul-2020,"$ 3,200 No Limit Hold'em - High Roller (Event #14)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",53rd,"$ 51,398"
29-Jan-2020,"$ 1,100 No Limit Hold'em - MSPT $1 Mill GTD (Event #6)DeepStack Extravaganza I, Las Vegas",31st,"$ 18,745"
11-Mar-2019,"$ 1,100 No Limit Hold'em - Action 8 (Event #4)World Poker Tour - WPT Rolling Thunder, Lincoln",5th,"$ 280,284"
22-Jan-2019,"A$ 1,025 + 125 No Limit Hold'em - Six Max #62019 Aussie Millions Poker Championship, Melbourne",52nd,"$ 11,453"
15-Jan-2019,"A$ 1,025 + 125 No Limit Hold'em - Opening Event #12019 Aussie Millions Poker Championship, Melbourne",83rd,"$ 29,800"
12-Nov-2018,"$ 50,000 No Limit Hold'em - Super High Rollerpartypoker LIVE - partypoker Caribbean Poker Party, Nassau",5th,
26-Oct-2018,"C$ 500 + 50 No Limit Hold'em - WPT500World Poker Tour - partypoker WPT Montreal, Kahnawake",67th,"$ 2,002"
07-Jul-2018,"$ 1,000 No Limit Hold'em - Little One for One Drop (Event #68)49th World Series of Poker - WSOP 2018, Las Vegas",105th,"$ 4,009"
30-Jun-2018,"$ 3,200 No Limit Hold'em - Online High Roller (Event #63)49th World Series of Poker - WSOP 2018, Las Vegas",62nd,"$ 186,824"
09-Jun-2018,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #21)49th World Series of Poker - WSOP 2018, Las Vegas",169th,"$ 70,150"
24-May-2018,"$ 600 No Limit Hold'em - SuperStack #18DeepStack Championship Poker Series, Las Vegas",64th,"$ 4,717"
17-Nov-2017,"$ 1,675 No Limit Hold'em - Main Event (Event #11)WSOP Circuit - WSOPC Nevada, Las Vegas",48th,"$ 6,484"
11-Jul-2017,"$ 1,000 + 111 No Limit Hold'em - The Little One for One Drop (Event #74)48th World Series of Poker - WSOP 2017, Las Vegas",585th,"$ 4,559"
19-Jun-2017,"$ 10,000 Limit Hold'em Championship (Event #38)48th World Series of Poker - WSOP 2017, Las Vegas",3rd,"$ 3,652"
02-Jun-2017,"$ 565 No Limit Hold'em - The Colossus III (Event #5)48th World Series of Poker - WSOP 2017, Las Vegas",687th,"A$ 2,340"
03-Apr-2017,"$ 1,100 No Limit Hold'em Turbo (Event #25)Seminole Hard Rock Poker Showdown, Hollywood",15th,"$ 1,676"
