Date,Event Name,Placement,Earning
12-Dec-2014,"€ 2,000 + 150 #28 No Limit Hold'em - TurboEuropean Poker Tour - EPT Prague, Prague",15th,"$ 6,763"
20-Apr-2014,"€ 4,600 + 200 No Limit Texas Hold'em 6 Max TurboEuropean Poker Tour - EPT Sanremo, Sanremo",4th,"$ 13,274"
25-Jan-2014,"€ 2,250 + 250 No Limit Hold'em - FPS High RollerEuropean Poker Tour - EPT Deauville, Deauville",20th,"$ 9,675"
05-Sep-2013,"€ 10,000 + 300 No Limit Hold'em - High Roller Re-EntryEuropean Poker Tour - EPT Barcelona, Barcelona",3rd,"$ 242,789"
03-Feb-2013,"€ 2,000 + 150 Pot Limit Omaha - TurboEuropean Poker Tour - EPT Deauville, Deauville",8th,"$ 6,097"
23-Aug-2012,"€ 10,000 + 300 No Limit Hold'em - High RollerEuropean Poker Tour - EPT Barcelona, Barcelona",6th,"$ 66,826"
06-Feb-2012,"€ 5,000 + 250 No Limit Hold'em - Six Max High RollerEuropean Poker Tour - EPT Deauville, Deauville",5th,"$ 13,151"
10-Dec-2011,"$ 5,000 + 180 No Limit Hold'em2011 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",3rd,"$ 39,904"
15-Sep-2011,"€ 3,000 No Limit Hold'em IIPartouche Poker Tour - PPT Cannes, Cannes",8th,"$ 17,058"
01-Sep-2011,"€ 5,000 + 200 No Limit Hold'em - Six Max TurboEuropean Poker Tour - EPT Barcelona, Barcelona",6th,"$ 22,691"
03-Aug-2011,"€ 1,000 + 100 No Limit Hold'em - BountyEuropean Poker Tour - EPT Tallinn, Tallinn",2nd,"$ 17,269"
05-Feb-2011,"€ 2,000 Gold ChampionshipWorld Poker Tour - WPT Regional EFOP Diamond Championship, Paris",6th,"$ 18,546"
27-Jan-2011,"€ 1,500 + 150 No Limit Hold'emEuropean Poker Tour - EPT Deauville, Deauville",6th,"$ 25,043"
06-Dec-2009,"$ 300 + 30 No Limit Hold'em - Nightly2009 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",4th,"$ 3,590"
23-Jan-2009,"€ 20,000 + 300 No Limit Hold'em - High RollerEuropean Poker Tour - EPT Deauville, Deauville",2nd,"$ 152,758"
09-Apr-2008,"€ 500 No Limit Hold'em - Freezeout2008 ACF Recurring Tournaments, Paris",4th,"$ 2,869"
