Date,Event Name,Placement,Earning
16-Jan-2019,"$ 10,200 No Limit Hold'em - KO Turbo (Event #41)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",4th,"$ 101,004"
07-Jan-2019,"$ 5,300 No Limit Hold'em (Event #5)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",30th,"$ 942,495"
05-Nov-2018,"$ 50,000 + 2,000 No Limit Hold'em - High RollerFall Madness, Las Vegas",1st,"$ 42,200"
07-Sep-2018,"$ 10,000 + 500 No Limit Hold'em (Event #1)2018 Poker Masters, Las Vegas",10th,"$ 11,980"
30-Aug-2018,"€ 25,000 No Limit Hold'em (Event #22)European Poker Tour - EPT Barcelona, Barcelona",3rd,"$ 575,000"
25-Aug-2018,"€ 100,000 No Limit Hold'em - Super High Roller (Event #9)European Poker Tour - EPT Barcelona, Barcelona",3rd,"$ 20,700"
13-Jul-2018,"$ 50,000 No Limit Hold'em - High Roller (Event #77)49th World Series of Poker - WSOP 2018, Las Vegas",14th,"$ 318,387"
06-Jul-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-14, Las Vegas",1st,"$ 880,564"
19-Jun-2018,"$ 1,500 No Limit Hold'em - Shootout (Event #39)49th World Series of Poker - WSOP 2018, Las Vegas",55th,"$ 97,160"
05-Jun-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-05, Las Vegas",3rd,"$ 299,000"
24-May-2018,"$ 100,000 No Limit Hold'em - ARIA 100K High RollerWorld Poker Tour - Season XVI WPT Tournament of Champions, Las Vegas",2nd,"$ 5,227"
29-Apr-2018,"€ 2,150 No Limit Hold'em - Turbo Freezeout #19European Poker Tour - EPT Monte Carlo, Monte Carlo",4th,"$ 84,000"
14-Jan-2018,"$ 10,000 + 150 #31 No Limit Hold'emPokerStars Caribbean Adventure - PCA 2018, Paradise Island",3rd,"$ 1,006,060"
27-Aug-2017,"€ 2,150 No Limit Hold'em - Turbo  #48PokerStars Championship Barcelona, Barcelona",16th,"$ 14,220"
27-Jun-2017,"$ 1,800 + 200 No Limit Hold'em - GOLIATH 2017 Main Event2017 Goliath Phamous Poker Series, Las Vegas",14th,"$ 74,690"
19-Jun-2017,"$ 1,000 No Limit Hold'em (Event #37)48th World Series of Poker - WSOP 2017, Las Vegas",230th,"$ 5,580"
08-Jun-2017,"$ 1,100 No Limit Hold'em - Bounty #40Deepstack Extravaganza III, Las Vegas",22nd,"$ 27,306"
02-Jun-2016,"$ 565 No Limit Hold'em Colossus II (Event #2)47th World Series of Poker - WSOP 2016, Las Vegas",1944th,"$ 1,678"
