Date,Event Name,Placement,Earning
05-Jul-2012,"$ 10,000 No Limit 2-7 Draw Lowball (Event #60)43rd World Series of Poker - WSOP 2012, Las Vegas",1st,"$ 294,321"
03-Jun-2012,"$ 5,000 Seven Card Stud (Event #10)43rd World Series of Poker - WSOP 2012, Las Vegas",16th,"$ 12,035"
12-Jul-2011,"$ 10,000 + 80 Main Event - No Limit Hold'emBellagio Cup VII, Las Vegas",13th,"$ 21,473"
15-Jun-2011,"$ 10,000 Limit Hold'em Championship42nd World Series of Poker - WSOP 2011, Las Vegas",9th,"$ 35,519"
09-Jun-2011,"$ 10,000 No Limit Deuce To Seven Draw World Championship42nd World Series of Poker - WSOP 2011, Las Vegas",5th,"$ 69,216"
14-Aug-2010,"$ 50,000 No Limit Hold'em - Qualifying Match 2 FullTiltPoker.com - Doubles Poker Championship, Las Vegas",1st,"$ 5,000"
23-Jun-2010,"$ 10,000 H.O.R.S.E. Championship41st World Series of Poker - WSOP 2010, Las Vegas",7th,"$ 78,654"
25-Apr-2010,"€ 10,000 + 600 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",18th,"$ 66,563"
08-Mar-2010,"$ 9,600 + 400 No Limit Hold'em - Championship EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",13th,"$ 23,400"
03-Jul-2009,"$ 10,000 World Championship No Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",205th,"$ 36,626"
21-Feb-2009,"$ 9,900 + 100 Main Event - No Limit Hold'em2009 L.A. Poker Classic, Los Angeles",17th,"$ 51,114"
13-Dec-2008,"$ 15,000 + 400 No Limit Hold'em - Doyle Brunson Classic2008 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",13th,"$ 72,060"
07-Nov-2007,"$ 9,700 + 300 No Limit Hold'em - Championship Event2007 World Poker Finals, Mashantucket",2nd,"$ 864,652"
13-Jun-2007,"$ 5,000 No Limit Hold'em38th World Series of Poker - WSOP 2007, Las Vegas",6th,"$ 108,457"
24-Feb-2007,"$ 9,900 + 100 No Limit Hold'em - WPT Event2007 L.A. Poker Classic, Los Angeles",23rd,"$ 45,560"
22-Jul-2006,"$ 5,000 Pot Limit Hold'em37th World Series of Poker - WSOP 2006, Las Vegas",19th,"$ 10,660"
