Date,Event Name,Placement,Earning
23-Jun-2014,"$ 1,500 No Limit Hold'em - Ante-Up (Event #47)45th World Series of Poker - WSOP 2014, Las Vegas",59th,"A$ 551,000"
12-Jun-2014,"$ 10,000 Pot Limit Hold'em (Event #28)45th World Series of Poker - WSOP 2014, Las Vegas",11th,"$ 427,519"
08-Jun-2014,"$ 1,000 No Limit Hold'em (Event #21)45th World Series of Poker - WSOP 2014, Las Vegas",83rd,"$ 23,460"
04-Jun-2014,"$ 1,500 Limit Omaha Hi/Lo (Event #14)45th World Series of Poker - WSOP 2014, Las Vegas",34th,"$ 3,180"
02-Feb-2014,"A$ 10,600 No Limit Hold'em - Main Event2014 Aussie Millions Poker Championship, Melbourne",10th,"$ 30,516"
21-Oct-2013,"€ 25,000 + 600 No Limit Hold'em - High Roller (Event #7)World Series of Poker Europe - WSOPE 2013, Enghien-les-Bains",8th,"$ 2,941"
30-Aug-2013,"€ 48,000 + 2,000 No Limit Hold'em - Super High RollerEuropean Poker Tour - EPT Barcelona, Barcelona",2nd,"$ 7,146"
06-Jul-2013,"$ 10,000 World Championship - No Limit Hold'em (Event #62)44th World Series of Poker - WSOP 2013, Las Vegas",560th,"A$ 100,000"
30-Jun-2013,"$ 1,000 No Limit Hold'em (Event #54)44th World Series of Poker - WSOP 2013, Las Vegas",174th,"$ 87,483"
11-Jun-2013,"$ 3,000 No Limit Hold'em - 6 Handed (Event #21)44th World Series of Poker - WSOP 2013, Las Vegas",9th,"$ 74,882"
04-Mar-2013,"$ 7,150 + 350 No Limit Hold'em - Main EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",4th,"$ 745,224"
17-Aug-2012,"€ 50,000 No Limit Hold'em - Super High RollerEuropean Poker Tour - EPT Barcelona, Barcelona",6th,"$ 21,495"
24-Jun-2012,"$ 1,000 No Limit Hold'em (Event #44)43rd World Series of Poker - WSOP 2012, Las Vegas",261st,"$ 2,283"
15-Jun-2012,"$ 1,500 No Limit 2-7 Draw Lowball (Event #30)43rd World Series of Poker - WSOP 2012, Las Vegas",13th,"$ 33,090"
06-Jun-2012,"$ 1,500 No Limit Hold'em - Shootout (Event #14)43rd World Series of Poker - WSOP 2012, Las Vegas",66th,"$ 295,590"
14-Oct-2011,"€ 10,000 + 400 Main Event - No Limit Hold'emWorld Series Of Poker Europe - WSOPE 2011, Cannes",21st,"$ 188,721"
06-Sep-2011,"$ 20,000 No Limit Hold'em 8 Handed - League Main Event 2011-12 Epic Poker League - Event 2, Las Vegas",4th,"$ 1,937"
05-Jul-2011,"$ 5,000 Pot Limit Omaha Hi/Lo42nd World Series of Poker - WSOP 2011, Las Vegas",33rd,"$ 4,682"
18-Jun-2011,"$ 10,000 Seven Card Stud Hi/Lo Championship42nd World Series of Poker - WSOP 2011, Las Vegas",13th,"$ 5,295"
01-Jun-2011,"$ 1,500 Limit Omaha Hi/Lo42nd World Series of Poker - WSOP 2011, Las Vegas",32nd,"$ 49,427"
09-Apr-2011,"$ 9,600 + 400 No Limit Hold'em - Main EventHollywood Poker Open, Lawrenceburg",2nd,"$ 184,100"
27-Feb-2011,"$ 25,100 High Roller Event2011 L.A. Poker Classic, Los Angeles",1st,"$ 10,091"
27-Jan-2011,"A$ 250,000 Super High Roller No Limit Hold'em2011 Aussie Millions Poker Championship, Melbourne",1st,"$ 32,057"
13-Jan-2011,"$ 25,000 + 500 No Limit Hold'em - High Roller EventPokerStars Caribbean Adventure - PCA 2011, Paradise Island",4th,"$ 6,868"
17-Oct-2010,"Runners-Up Heat FullTiltPoker.com Poker Million IX, Sky Sports",3rd,"$ 155,103"
28-Jul-2010,"Heat 3 FullTiltPoker.com Poker Million IX, Sky Sports",2nd,"$ 144,570"
25-Jun-2010,"$ 5,000 Pot Limit Omaha Hi/Lo 841st World Series of Poker - WSOP 2010, Las Vegas",5th,"A$ 2,500,000"
05-Jun-2010,"$ 1,500 No Limit Deuce to Seven Draw41st World Series of Poker - WSOP 2010, Las Vegas",14th,"$ 2,472,555"
24-Feb-2010,"$ 5,100 No Limit Hold'em2010 L.A. Poker Classic, Los Angeles",10th,"$ 295,960"
08-Dec-2009,"$ 5,000 + 180 H.O.R.S.E.2009 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",4th,"$ 85,800"
13-Jul-2009,"$ 15,000 + 400 No Limit Hold'em - Championship EventBellagio Cup V, Las Vegas",6th,"$ 4,404"
26-Jun-2009,"$ 50,000 World Championship H.O.R.S.E.40th World Series of Poker - WSOP 2009, Las Vegas",8th,"$ 9,460"
09-Jun-2009,"$ 1,500 Pot Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",7th,"$ 21,049"
10-Oct-2008,"C$ 10,000 + 300 No Limit Hold'em2008 North American Poker Championship, Niagara Falls",10th,"$ 164,640"
24-Jun-2008,"$ 1,500 Pot Limit Omaha Hi/Lo39th World Series of Poker - WSOP 2008, Las Vegas",4th,"$ 162,381"
07-Jun-2008,"$ 10,000 World Championship Seven Card Stud39th World Series of Poker - WSOP 2008, Las Vegas",5th,"$ 24,919"
04-Apr-2008,"$ 9,700 + 300 No Limit Hold'em - WPT EventFoxwoods Poker Classic 2008, Mashantucket",1st,"C$ 56,868"
14-Jan-2008,"A$ 10,000 + 500 No Limit Hold'em - Main Event2008 Aussie Millions Poker Championship, Melbourne",2nd,"$ 50,340"
11-Oct-2007,"€ 7,500 + 300 No Limit Hold'em - Championship EventWorld Poker Tour - WPT Spanish Championship, Barcelona",8th,"$ 68,304"
01-Jul-2007,"$ 1,000 S.H.O.E38th World Series of Poker - WSOP 2007, Las Vegas",66th,"$ 92,825"
12-Jun-2007,"$ 1,500 No Limit Hold'em - Shootout38th World Series of Poker - WSOP 2007, Las Vegas",34th,"$ 992,890"
Jun-2007,"$ 20,000 Week 4 - World Series Legends Poker After Dark (PAD) Season II, Las Vegas",4th,"A$ 1,000,000"
29-Jan-2007,"$ 20,000 Week 5 - Phil Phil Poker After Dark (PAD) Season I, Las Vegas",5th,"$ 879,028"
10-Dec-2006,"$ 5,000 + 180 No Limit Hold'emFifth Annual Five Diamond World Poker Classic, Las Vegas",7th,"$ 70,670"
16-Oct-2006,"$ 10,000 + 300 No Limit Hold'em - Championship EventFesta Al Lago V Poker Tournament, Las Vegas",52nd,"$ 1,528"
14-Jul-2006,"$ 2,000 No Limit Hold'em37th World Series of Poker - WSOP 2006, Las Vegas",128th,"$ 6,757"
22-Jun-2006,"$ 120,000 No Limit Hold'em$120,000 Full Tilt Poker Pro Showdown, Las Vegas",4th,"$ 29,795"
08-May-2006,"$ 10,000 Championship Event - No Limit Hold'emWSOP Circuit - WSOPC Caesars Palace, Las Vegas",12th,"$ 12,525"
20-Nov-2005,"$ 25,000 No Limit Hold'em2005 Monte Carlo Millions, Monte Carlo",75th,"$ 2,874"
26-Sep-2005,"$ 5,000 + 200 Championship Event - No Limit Hold'em2005 Ultimate Poker Classic, Palm Beach",38th,"$ 27,504"
11-Jul-2005,"$ 1,500 No Limit Hold'em36th World Series of Poker - WSOP 2005, Las Vegas",6th,"$ 8,000"
20-Jun-2005,"$ 5,000 Pot Limit Hold'em36th World Series of Poker - WSOP 2005, Las Vegas",16th,"$ 59,545"
10-Jun-2005,"$ 2,000 No Limit Hold'em36th World Series of Poker - WSOP 2005, Las Vegas",1st,"$ 11,235"
18-Feb-2005,"$ 9,603 + 397 Main Event - No Limit Hold'em Championship2005 L.A. Poker Classic, Los Angeles",9th,"$ 611,795"
09-Dec-2004,"$ 2,500 + 100 Pot Limit Hold'emFive-Diamond World Poker Classic, Las Vegas",4th,"$ 77,498"
19-Oct-2004,"$ 10,000 + 200 The Doyle Brunson North American No Limit Hold'em Poker Championship2004 Festa al Lago III Poker Tournament, Las Vegas",4th,"$ 24,444"
28-Sep-2004,"$ 6,000 + 200 No Limit Hold'em Final Day2004 Ultimatebet.com Poker Classic, Palm Beach",53rd,"$ 165,000"
22-Aug-2004,"$ 1,000 + 60 No Limit Hold'em2004 Plaza Ultimate Poker Challenge, Las Vegas",1st,"$ 8,000"
30-Jun-2004,"$ 2,500 + 100 No Limit Hold'emFesta al Lago II, Las Vegas",1st,"$ 8,000"
06-May-2004,"$ 2,000 Limit Hold'em35th World Series of Poker - WSOP 2004, Las Vegas",18th,"$ 175,347"
25-Apr-2004,"$ 1,500 Limit Hold'em35th World Series of Poker - WSOP 2004, Las Vegas",39th,"$ 4,220"
13-Dec-2003,"$ 2,500 + 100 Pot Limit Omaha2003 Bellagio Five-Diamond World Poker Classic, Las Vegas",1st,"$ 2,520"
01-Oct-2003,"$ 1,000 + 70 No Limit Hold'em2003 Four Queens Poker Classic, Las Vegas",2nd,"$ 95,059"
15-May-2003,"$ 3,000 No Limit Hold'em34th World Series of Poker - WSOP 2003, Las Vegas",3rd,"$ 24,450"
22-Apr-2003,"$ 1,500 Pot Limit Omaha34th World Series of Poker - WSOP 2003, Las Vegas",1st,"$ 105,480"
