Date,Event Name,Placement,Earning
08-May-2013,"€ 5,000 + 300 No Limit Hold'em - 8 MaxEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",4th,"$ 11,000"
12-Mar-2013,"£ 2,000 + 150 No Limit Hold'emEuropean Poker Tour - EPT London, London",19th,"$ 19,863"
05-Oct-2012,"€ 5,000 + 300 No Limit Hold'em - Main EventEuropean Poker Tour - EPT San Remo, Sanremo",36th,"$ 71,988"
03-Sep-2012,"€ 8,500 No Limit Hold'em - Main EventPartouche Poker Tour - PPT La Grande Finale, Cannes",43rd,"$ 6,531"
26-Jun-2012,"$ 3,000 Limit Hold'em (Event #48)43rd World Series of Poker - WSOP 2012, Las Vegas",19th,"$ 20,659"
12-Jun-2012,"$ 1,500 Limit Hold'em - Shootout (Event #25)43rd World Series of Poker - WSOP 2012, Las Vegas",30th,"$ 25,143"
29-May-2012,"$ 3,000 No Limit Hold'em/Pot Limit Omaha - Heads-Up (Event #3)43rd World Series of Poker - WSOP 2012, Las Vegas",64th,"$ 5,799"
25-Apr-2012,"€ 10,000 + 600 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",28th,"$ 3,088"
20-Sep-2011,"€ 3,000 + 300 No Limit Hold'em - Main EventWorld Poker Tour - WPT Malta, St. Julian’s",26th,"$ 3,395"
28-Jun-2011,"$ 2,500 Limit 2-7 Triple Draw42nd World Series of Poker - WSOP 2011, Las Vegas",2nd,"$ 46,209"
14-Jun-2011,"$ 5,000 No Limit Hold'em - Shootout42nd World Series of Poker - WSOP 2011, Las Vegas",25th,"$ 8,501"
18-May-2011,"$ 100,000 Super High Roller Event - No Limit Hold'emNinth Annual Five Star World Poker Classic, Las Vegas",5th,"$ 117,305"
30-Jun-2010,"$ 25,000 No Limit Hold'em - Six Handed41st World Series of Poker - WSOP 2010, Las Vegas",18th,"$ 13,368"
16-Apr-2010,"$ 5,000 + 180 No Limit Hold'emEighth Annual Five Star World Poker Classic, Las Vegas",3rd,"$ 224,160"
23-Feb-2010,"$ 25,000 + 600 Invitational High Roller Bounty Shootout 2010 Deep Stack Extravaganza, Las Vegas",11th,"$ 58,699"
03-Jul-2009,"$ 10,000 World Championship No Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",442nd,"$ 60,298"
28-Jun-2009,"$ 1,500 Seven Card Stud Hi/Lo40th World Series of Poker - WSOP 2009, Las Vegas",48th,"$ 5,000"
12-Jun-2009,"$ 1,500 Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",30th,"$ 25,027"
27-Apr-2009,"$ 5,000 + 150 No Limit Hold'em - Championship EventWSOP Circuit - WSOPC Caesars Palace, Las Vegas",1st,"$ 2,690"
08-Jan-2009,"$ 4,800 + 200 No Limit Hold'emPokerStars Caribbean Adventure - PCA 2009, Paradise Island",8th,"$ 4,871"
20-Oct-2008,"$ 15,000 + 400 WPT Championship6th Annual Festa Al Lago Classic, Las Vegas",17th,"$ 227,692"
02-Jul-2008,"$ 2,400 + 100 No Limit Hold'emDeep Stack Extravaganza III, Las Vegas",4th,"$ 31,600"
02-Jun-2008,"$ 5,000 Limit/No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",2nd,"$ 42,630"
08-Apr-2008,"$ 3,000 + 120 No Limit Hold'emWorld Poker Tour - WPT World Championship, Las Vegas",12th,"$ 46,691"
