Date,Event Name,Placement,Earning
20-May-2023,"$ 100,000 No Limit Hold'em - Main Event (Event #11)Triton Poker Super High Roller Series Cyprus, Kyrenia",11th,"$ 2,690"
12-May-2023,"$ 15,000 + 15,000 No Limit Hold'em - Mystery Bounty 6-Handed (Event #3)Triton Poker Super High Roller Series Cyprus, Kyrenia",2nd,"$ 3,731"
04-May-2023,"€ 25,000 No Limit Hold'em - EPT High Roller (Event 42)European Poker Tour - EPT Monte Carlo, Monte Carlo",11th,"$ 22,992"
26-Apr-2023,"€ 5,200 + 5,000 No Limit Hold'em - Mystery Bounty (Event 4)European Poker Tour - EPT Monte Carlo, Monte Carlo",7th,
24-Mar-2023,"$ 10,000 No Limit Hold'em - U.S. Poker Open #2PokerGO Tour - 2023 U.S. Poker Open, Las Vegas",2nd,"$ 3,445,807"
18-Mar-2023,"$ 25,000 Pot Limit Omaha - Championship (Event #8)PokerGO Tour - 2023 PGT PLO Series, Las Vegas",6th,"$ 235,000"
13-Mar-2023,"$ 10,000 Pot Limit Omaha (Event #3)PokerGO Tour - 2023 PGT PLO Series, Las Vegas",1st,"$ 101,149"
02-Mar-2023,"$ 15,000 No Limit Hold'em - 7-Handed (Event #2)Triton Poker Super High Roller Series Vietnam, Hoi An",1st,"$ 235,492"
30-Jan-2023,"$ 24,500 + 500 No Limit Hold'em - PSPC Main Event (Event #48)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",4th,"$ 5,539"
11-Nov-2022,"€ 10,350 No Limit Hold'em - WSOPE Main Event (Bracelet Event #12)World Series of Poker Europe - WSOPE 2022, Rozvadov",46th,"$ 5,086"
07-Nov-2022,"€ 1,650 No Limit Hold'em - 6-Max (Bracelet Event #7)World Series of Poker Europe - WSOPE 2022, Rozvadov",6th,"$ 17,923"
25-Sep-2022,"$ 5,000 No Limit Hold'em - WSOP Online Main Event ONLINE (Online Bracelet Event #33)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",169th,"$ 215,000"
01-Sep-2022,"$ 777 No Limit Hold'em - $777 Lucky Sevens Bounty 7-Handed ONLINE (Online Bracelet Event #15)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",85th,"$ 366,200"
15-Aug-2022,"€ 5,300 No Limit Hold'em - EPT Barcelona Main Event (Event #29)European Poker Tour - EPT Barcelona, Barcelona",134th,"$ 128,083"
16-Jul-2022,"$ 5,000 No Limit Hold'em (Event #87)53rd World Series of Poker - WSOP 2022, Las Vegas",24th,"$ 18,743"
02-Jul-2022,"$ 700 No Limit Hold'em - Million Dollar Bounty (Event #68)53rd World Series of Poker - WSOP 2022, Las Vegas",814th,"$ 168,000"
27-Jun-2022,"$ 600 No Limit Hold'em - Deep Stack Championship (Event #57)53rd World Series of Poker - WSOP 2022, Las Vegas",405th,"$ 124,500"
