Date,Event Name,Placement,Earning
09-Apr-2011,"$ 5,000 No Limit Hold'em - Main EventNorth American Poker Tour - NAPT Uncasville, Uncasville",2nd,"$ 846,700"
02-Jul-2010,"$ 2,500 No Limit Hold'em41st World Series of Poker - WSOP 2010, Las Vegas",23rd,"$ 11,942"
15-Apr-2010,"€ 5,000 + 300 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Sanremo, Sanremo",84th,"$ 254,000"
31-Jan-2010,"$ 3,300 + 200 No Limit Hold'em - Championship EventBorgata Winter Open 2010, Atlantic City",69th,"$ 24,107"
23-Jan-2010,"A$ 100,000 + 500 $100,000 Challenge2010 Aussie Millions Poker Championship, Melbourne",1st,"$ 14,266"
05-Dec-2009,"$ 1,000 + 80 No Limit Hold'em2009 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",7th,"$ 6,130"
09-Jun-2009,"$ 3,000 H.O.R.S.E.40th World Series of Poker - WSOP 2009, Las Vegas",24th,"A$ 1,200,000"
17-Jan-2009,"A$ 100,000 + 500 No Limit Hold'em Challenge2009 Aussie Millions Poker Championship, Melbourne",4th,"$ 1,107,553"
18-Oct-2008,"$ 5,000 + 180 No Limit Hold'em6th Annual Festa Al Lago Classic, Las Vegas",14th,"$ 13,461"
26-Jun-2008,"$ 5,000 No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",65th,"$ 8,782"
26-Oct-2007,"C$ 10,000 + 300 No Limit Hold'em - Championship EventNorth American Poker Championships, Niagara Falls",15th,"A$ 200,000"
20-May-2007,"$ 1,000 + 100 No Limit Hold'em$250,000 Guaranteed Poker Tournament, Atlantic City",68th,"$ 142,074"
03-Oct-2006,"$ 9,700 + 300 No Limit Hold'em - Championship Event2006 United States Poker Championship, Atlantic City",4th,"$ 7,830"
27-Aug-2005,"$ 5,000 + 150 WPT Main Event - No Limit Hold'em2005 Legends of Poker, Los Angeles (Bell Gardens)",52nd,"$ 9,080"
30-Jun-2005,"$ 5,000 Omaha Hi/Lo36th World Series of Poker - WSOP 2005, Las Vegas",9th,"C$ 66,395"
14-Jan-2005,"$ 2,000 + 90 Limit Hold'emWSOP Circuit - WSOPC Atlantic City, Atlantic City",9th,"$ 68,616"
28-Sep-2004,"$ 6,000 + 200 No Limit Hold'em Final Day2004 Ultimatebet.com Poker Classic, Palm Beach",70th,"$ 1,287"
,,,"$ 151,902"
06-Jul-2023,"$ 10,000 + 100 No Limit Hold'em - ARIA High Roller #112023 ARIA High Roller Series, Las Vegas",18th,"$ 9,800"
01-Jul-2023,"$ 2,500 Mixed Games: Big Bet (Bracelet Event 73)54th World Series of Poker - WSOP 2023, Las Vegas",51st,"$ 21,055"
25-Jun-2023,"$ 3,000 Limit Hold'em 6-Handed (Bracelet Event 58)54th World Series of Poker - WSOP 2023, Las Vegas",14th,"$ 3,060"
16-Jun-2023,"$ 1,500 No Limit Hold'em - Monster Stack (Bracelet Event 39)54th World Series of Poker - WSOP 2023, Las Vegas",1070th,"$ 8,000"
10-Jun-2023,"$ 10,000 Omaha Hi-Lo 8 or Better Championship (Bracelet Event 25)54th World Series of Poker - WSOP 2023, Las Vegas",25th,
31-May-2023,"$ 700 + 300 No Limit Hold'em - Mystery Millions (Bracelet Event 3)54th World Series of Poker - WSOP 2023, Las Vegas",7th,"$ 19,500"
08-Feb-2023,"$ 10,000 + 300 Triple Draw Mix (Event #5)PokerGO Tour - 2023 PGT Mixed Games, Las Vegas",5th,"$ 4,021"
14-Jan-2023,"$ 10,000 No Limit Hold'em - PokerGO Cup #4PokerGO Tour - 2023 PGT PokerGO Cup, Las Vegas",9th,"$ 8,061"
27-Sep-2022,"$ 10,000 No Limit Hold'em - Poker Masters #6PokerGO Tour - 2022 PGT Poker Masters, Las Vegas",9th,"$ 2,401"
28-Aug-2022,"$ 1,500 No Limit Hold'em - Millionaire Maker ONLINE (Online Bracelet Event #13)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",205th,"$ 17,923"
18-Aug-2022,"$ 1,050 No Limit Hold'em - Bounty Deepstack ONLINE (Online Bracelet Event #4)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",48th,"$ 156,101"
03-Jul-2022,"$ 10,000 No Limit Hold'em - WSOP Main Event (Event #70)53rd World Series of Poker - WSOP 2022, Las Vegas",954th,"$ 55,200"
20-Jun-2022,"$ 500 No Limit Hold'em - Freezeout (Event #43)53rd World Series of Poker - WSOP 2022, Las Vegas",247th,"$ 31,200"
06-Jun-2022,"$ 50,000 No Limit Hold'em - High Roller 8-Handed (Event #12)53rd World Series of Poker - WSOP 2022, Las Vegas",12th,"$ 38,800"
17-Mar-2022,"$ 10,000 Pot Limit Omaha - US Poker Open #2PokerGO Tour - 2022 PGT U.S. Poker Open (USPO), Las Vegas",3rd,"$ 4,421"
03-Feb-2022,"$ 10,000 No Limit Hold'em - PokerGO Cup #2PokerGO Tour - 2022 PGT PokerGO Cup, Las Vegas",6th,"$ 2,351"
06-Dec-2021,"$ 10,000 No Limit Hold'em - PokerGO Tour High Roller (Event #9)World Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",2nd,"$ 17,000"
25-Oct-2021,"$ 10,000 No Limit 2-7 Lowball Championship (Event #49)52nd World Series of Poker - WSOP 2021, Las Vegas",11th,"$ 1,395"
14-Oct-2021,"$ 10,000 No Limit Hold'em - Short Deck (Event #29)52nd World Series of Poker - WSOP 2021, Las Vegas",3rd,"$ 87,500"
12-Sep-2021,"$ 210 No Limit Hold'em - WSOP Bounty Double MILLION$ ONLINE (Event #32)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",1378th,"$ 100,100"
16-Aug-2021,"$ 400 Pot Limit Omaha - PLOSSUS ONLINE (Event #17)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",270th,"$ 48,000"
03-Aug-2021,"$ 2,500 Limit Hold'em Championship ONLINE (Event #3)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",22nd,"$ 83,200"
02-Jul-2021,"$ 4,625 + 375 No Limit Hold'em - WPT Venetian (Event #88)DeepStack Championship Poker Series (MSPT, WPT, WPTDS, PokerGO Tour), Las Vegas",128th,"$ 25,280"
09-Jun-2021,"$ 10,000 No Limit Hold'em - U.S. Poker Open #7PokerGO Tour - 2021 PGT U.S. Poker Open, Las Vegas",7th,"$ 82,678"
03-Jun-2021,"$ 10,000 No Limit Hold'em - U.S. Poker Open #1PokerGO Tour - 2021 PGT U.S. Poker Open, Las Vegas",2nd,$ 289
21-Feb-2021,"$ 5,000 + 300 No Limit Hold'em MILLIONS Online Main Eventpartypoker MILLIONS Online, Online",137th,"$ 1,180"
02-Sep-2020,"$ 600 No Limit Hold'em - 6 Handed People's Choice Event [Pros Vote] (Event #80)World Series of Poker - WSOP Online 2020 at GGPoker, Online",316th,"$ 4,277"
25-Aug-2020,"$ 1,500 Limit Hold'em Championship (Event #72)World Series of Poker - WSOP Online 2020 at GGPoker, Online",18th,"$ 9,270"
16-Aug-2020,"$ 500 No Limit Hold'em Mini Main Event (Event #63)World Series of Poker - WSOP Online 2020 at GGPoker, Online",330th,"$ 49,500"
02-Aug-2020,"$ 1,500 MILLIONAIRE MAKER (Event #48)World Series of Poker - WSOP Online 2020 at GGPoker, Online",175th,"$ 152,000"
01-Aug-2020,"$ 3,000 + 200 WPT World Championship 8-Max - Online (Event #3)World Poker Tour - WPT Online World Championship by partypoker, Online",97th,"$ 10,912"
19-Jul-2020,"$ 100 No Limit Hold'em - The Opener (Event #32)World Series of Poker - WSOP Online 2020 at GGPoker, Online",1347th,"$ 1,259"
30-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #22)Super High Roller Bowl Online, Online",5th,"$ 4,616"
26-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - 6 Max - Poker Masters #30 (ONLINE)Poker Masters Online, Online",12th,"$ 3,400"
09-Dec-2019,"$ 10,000 Pot Limit Omaha - Bellagio High Roller Event (Event #6)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",1st,"$ 6,076"
11-Oct-2019,"$ 5,000 No Limit Hold'em - WPT Main EventWorld Poker Tour - WPT bestbet Bounty Scramble, Jacksonville",25th,"$ 8,602"
08-Jun-2019,"$ 10,000 No Limit 2-7 Lowball Draw Championship (Event #21)50th World Series of Poker - WSOP 2019, Las Vegas",12th,$ 438
19-Mar-2019,"$ 4,900 + 300 No Limit Hold'em - Shooting StarBay 101 Shooting Star, San Jose",3rd,"$ 48,125"
27-Feb-2019,"$ 570 Archie 8 or Better (Event #60)2019 Los Angeles Poker Classic (LAPC), Los Angeles",2nd,"$ 31,390"
17-Feb-2019,"$ 25,000 No Limit Hold'em - USPO #05 25K NLH (Event #5)2019 US Poker Open, Las Vegas",3rd,"$ 119,600"
