Date,Event Name,Placement,Earning
21-Feb-2021,"$ 5,000 + 300 No Limit Hold'em MILLIONS Online Main Eventpartypoker MILLIONS Online, Online",48th,"$ 80,000"
30-Aug-2020,"$ 1,000 Turbo No Limit Hold'em 6-Handed (Event #78)World Series of Poker - WSOP Online 2020 at GGPoker, Online",106th,"$ 1,407,519"
11-Aug-2020,"$ 5,000 No Limit Hold'em 6-Handed Championship (Event #58)World Series of Poker - WSOP Online 2020 at GGPoker, Online",7th,"$ 644,839"
28-Jul-2020,"$ 10,000 Short Deck No Limit Hold'em Championship (Event #43)World Series of Poker - WSOP Online 2020 at GGPoker, Online",2nd,"$ 298,500"
31-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #27)Super High Roller Bowl Online, Online",2nd,"$ 1,462,043"
30-May-2020,"$ 25,000 + 500 No Limit Hold'em - Super High Roller (Event #23)Super High Roller Bowl Online, Online",5th,"$ 115,000"
29-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #21)Super High Roller Bowl Online, Online",4th,"$ 342,000"
25-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #7)Super High Roller Bowl Online, Online",7th,"$ 9,968"
24-May-2020,"$ 25,000 + 500 No Limit Hold'em - Super High Roller (Event #5)Super High Roller Bowl Online, Online",4th,"$ 28,363"
10-May-2020,"$ 3,000 + 200 No Limit Hold'em - WPT Online Championship Main EventWorld Poker Tour - WPT Online Championship by partypoker, Online",68th,"$ 1,421"
13-Mar-2020,"$ 250,000 No Limit Hold'em - Super High Roller Bowlpartypoker LIVE - partypoker MILLIONS Sochi Super High Roller Series, Sochi",3rd,"$ 18,818"
30-Jan-2020,"A$ 50,000 No Limit Hold'em (Event #6)Australian Poker Open, Gold Coast",2nd,"$ 2,951"
04-Sep-2019,"£ 10,000 + 500 No Limit Hold'em - BPO Event #32019 British Poker Open (BPO), London",4th,"$ 84,299"
03-Jul-2019,"$ 25,000 No Limit Hold'em - Aria High Roller 25Aria Summer High Rollers, Las Vegas",1st,"$ 210,249"
25-Jun-2019,"$ 10,000 No Limit Hold'em - Aria High Roller 21Aria Summer High Rollers, Las Vegas",3rd,"$ 162,800"
10-May-2019,"HK$ 1,000,000 No Limit Hold'em - Triton Montenegro Short Deck Main Event (Event #11)Triton Poker Super High Roller Series Montenegro, Budva",10th,"$ 75,250"
29-Apr-2019,"€ 5,300 No Limit Hold'em - EPT Main Event (Event #15)European Poker Tour - EPT Monte Carlo, Monte Carlo",102nd,"$ 53,625"
03-Mar-2019,"HK$ 500,000 No Limit Hold'em - Short Deck Ante Only (Event #2)Triton Poker Super High Roller Series Jeju, Jeju",7th,"$ 36,000"
13-Nov-2018,"$ 250,000 No Limit Hold'em - Super High Roller Championshipspartypoker LIVE - partypoker Caribbean Poker Party, Nassau",4th,"$ 159,750"
24-Oct-2018,"€ 25,000 + 500 No Limit Hold'em - Highroller (Event #8)World Series of Poker Europe - WSOPE 2018, Rozvadov",4th,"$ 13,036"
25-Aug-2018,"€ 100,000 No Limit Hold'em - Super High Roller (Event #9)European Poker Tour - EPT Barcelona, Barcelona",1st,"$ 1,600,000"
28-Jul-2018,"HK$ 1,000,000 No Limit Hold'em - Short Deck Ante-Only 1M HKDTriton Poker Super High Roller Series Jeju, Jeju",5th,"A$ 455,000"
15-May-2018,"HK$ 1,000,000 No Limit Hold'em - Triton Super High Roller Main EventTriton Poker Super High Roller Series Montenegro, Budva",1st,"$ 307,403"
