Date,Event Name,Placement,Earning
04-Jun-2023,"$ 5,000 No Limit Hold'em - Freezeout - 8-Handed (Bracelet Event 12)54th World Series of Poker - WSOP 2023, Las Vegas",47th,
16-May-2023,"$ 75,000 No Limit Hold'em - 8-Handed (Event #8)Triton Poker Super High Roller Series Cyprus, Kyrenia",13th,"$ 46,600"
29-Apr-2023,"€ 100,000 No Limit Hold'em - EPT Super High Roller (Event 16)European Poker Tour - EPT Monte Carlo, Monte Carlo",3rd,"$ 411,940"
03-Mar-2023,"$ 10,000 + 10,000 No Limit Hold'em - 8-Handed Mystery Bounty (Event #3)Triton Poker Super High Roller Series Vietnam, Hoi An",24th,"$ 13,793"
01-Feb-2023,"$ 24,010 + 990 No Limit Hold'em - PCA High Roller (Event #59)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",17th,"$ 131,000"
24-Jan-2023,"$ 50,000 No Limit Hold'em - 6-Handed (Event #14)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",4th,"$ 613,058"
09-Dec-2022,"€ 24,500 + 500 No Limit Hold'em (Event #10)European Poker Tour - EPT Prague, Prague",1st,"$ 17,900"
28-Oct-2022,"£ 960 + 90 No Limit Hold'em - Last Chance Super Hyper Turbo (Event #49)European Poker Tour - EPT London, London",7th,"$ 66,600"
22-Oct-2022,"£ 4,850 + 450 No Limit Hold'em - EPT London Main Event (Event #18)European Poker Tour - EPT London, London",15th,"$ 177,400"
20-Oct-2022,"£ 24,010 + 990 No Limit Hold'em (Event #10)European Poker Tour - EPT London, London",5th,"$ 239,763"
14-Aug-2022,"€ 100,000 No Limit Hold'em - EPT Super High Roller (Event #27)European Poker Tour - EPT Barcelona, Barcelona",4th,"$ 3,206"
18-May-2022,"€ 75,000 No Limit Hold'em - 8-Handed (Event #7)Triton Poker Series Madrid, Madrid",8th,"$ 38,718"
05-May-2022,"€ 25,000 No Limit Hold'em - EPT Monte Carlo High Roller (Event 36)European Poker Tour - EPT Monte Carlo, Monte Carlo",20th,"$ 76,853"
04-Apr-2022,"$ 50,000 No Limit Hold'em - 8-Handed Turbo - Triton Cyprus #6Triton Poker Cyprus - Special Edition, Kyrenia",2nd,"$ 721,109"
18-Nov-2021,"$ 250,000 No Limit Hold'em - Super High Roller (Event #82)52nd World Series of Poker - WSOP 2021, Las Vegas",2nd,"$ 198,619"
06-Sep-2020,"$ 10,000 No Limit Hold'em - WSOP Super MILLION$ (Event #83)World Series of Poker - WSOP Online 2020 at GGPoker, Online",101st,"$ 59,196"
01-Aug-2020,"$ 3,000 + 200 WPT World Championship 8-Max - Online (Event #3)World Poker Tour - WPT Online World Championship by partypoker, Online",12th,"$ 467,500"
26-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - 6 Max - Poker Masters #30 (ONLINE)Poker Masters Online, Online",14th,"$ 2,018,148"
19-Apr-2020,"$ 10,000 + 300 Pot Limit Omaha - Poker Masters #15 (ONLINE)Poker Masters Online, Online",5th,"$ 21,483"
13-Mar-2020,"$ 250,000 No Limit Hold'em - Super High Roller Bowlpartypoker LIVE - partypoker MILLIONS Sochi Super High Roller Series, Sochi",4th,"$ 32,497"
09-Dec-2019,"€ 50,000 No Limit Hold'em - EPT Super High Roller (Event #12)European Poker Tour - EPT Prague, Prague",6th,"$ 26,789"
19-Nov-2019,"$ 10,000 + 300 No Limit Hold'em - MILLIONS Main Eventpartypoker LIVE - partypoker MILLIONS World Bahamas, Nassau",25th,"$ 48,750"
21-Aug-2019,"€ 10,300 No Limit Hold'em (Event #7)European Poker Tour - EPT Barcelona, Barcelona",6th,"$ 1,000,000"
04-Aug-2019,"£ 100,000 No Limit Hold'em - Triton London Main Event (Event #5)Triton Poker Super High Roller Series London, London",3rd,"$ 165,317"
13-Jul-2019,"$ 10,000 No Limit Hold'em Championship 6-Handed (Event #86)50th World Series of Poker - WSOP 2019, Las Vegas",6th,"$ 45,000"
12-Jun-2019,"$ 3,000 No Limit Hold'em - 6-Handed (Event #31)50th World Series of Poker - WSOP 2019, Las Vegas",83rd,"$ 85,529"
31-May-2019,"$ 50,000 No Limit Hold'em - 50th Annual High Roller (Event #5)50th World Series of Poker - WSOP 2019, Las Vegas",1st,"$ 1,642,935"
