Date,Event Name,Placement,Earning
05-Feb-2023,"$ 10,000 + 300 8-Game (Event #2)PokerGO Tour - 2023 PGT Mixed Games, Las Vegas",3rd,"$ 27,600"
30-Sep-2022,"$ 25,000 No Limit Hold'em - Poker Masters #9PokerGO Tour - 2022 PGT Poker Masters, Las Vegas",5th,"$ 105,600"
26-Sep-2022,"$ 10,000 8-Game Mix - Poker Masters #5PokerGO Tour - 2022 PGT Poker Masters, Las Vegas",7th,"$ 108,000"
14-Jul-2022,"$ 50,000 No Limit Hold'em - High Roller (Event #83)53rd World Series of Poker - WSOP 2022, Las Vegas",5th,"$ 31,000"
03-Jul-2022,"$ 10,000 No Limit Hold'em - WSOP Main Event (Event #70)53rd World Series of Poker - WSOP 2022, Las Vegas",134th,"$ 347,658"
25-Jun-2022,"$ 5,000 Mixed No Limit Hold'em/Pot-Limit Omaha - 8-Handed (Event #53)53rd World Series of Poker - WSOP 2022, Las Vegas",22nd,"$ 62,500"
15-Jun-2022,"$ 3,000 No Limit Hold'em - 6-Handed (Event #33)53rd World Series of Poker - WSOP 2022, Las Vegas",188th,"$ 23,327"
04-Jun-2022,"$ 25,000 No Limit Hold'em - High Roller 8-Handed (Event #8)53rd World Series of Poker - WSOP 2022, Las Vegas",19th,"$ 4,804"
17-May-2022,"€ 50,000 No Limit Hold'em - 7-Handed (Event #6)Triton Poker Series Madrid, Madrid",13th,"$ 57,009"
02-Dec-2021,"$ 10,000 No Limit Hold'em - PokerGO Tour High Roller (Event #2)World Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",2nd,"$ 106,089"
02-Nov-2021,"$ 5,000 No Limit Hold'em/Pot Limit Omaha - 8 Handed (Event #64)52nd World Series of Poker - WSOP 2021, Las Vegas",83rd,"$ 94,600"
15-Oct-2021,"$ 1,500 No Limit 2-7 Lowball (Event #31)52nd World Series of Poker - WSOP 2021, Las Vegas",39th,"$ 8,070"
04-Oct-2021,"$ 10,000 Omaha Hi/Lo 8 or Better - Championship (Event #9)52nd World Series of Poker - WSOP 2021, Las Vegas",15th,"$ 2,445"
05-Dec-2020,"$ 10,000 No Limit Hold'emWynn High Rollers, Las Vegas",3rd,"$ 18,750"
06-Sep-2020,"$ 500 No Limit Hold'em - The Closer [LAST CHANCE] (Event #85)World Series of Poker - WSOP Online 2020 at GGPoker, Online",215th,"$ 79,800"
30-Aug-2020,"$ 400 FORTY STACK No Limit Hold'em (Event #76)World Series of Poker - WSOP Online 2020 at GGPoker, Online",26th,"$ 1,727"
31-Jul-2020,"$ 1,000 No Limit Hold'em - Championship (Event #31)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",291st,"$ 5,285"
25-Jul-2020,"$ 500 No Limit Hold'em - Summer Saver (Event #25)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",87th,"$ 1,616"
05-Dec-2018,"$ 10,000 Pot Limit Omaha - Bellagio 10K - PLO 02 (Event #9)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",4th,"$ 1,455"
11-Sep-2018,"$ 25,000 + 1,000 No Limit Hold'em (Event #5)2018 Poker Masters, Las Vegas",3rd,"$ 35,000"
15-Jun-2018,"$ 50,000 Poker Players Championship (Event #33)49th World Series of Poker - WSOP 2018, Las Vegas",8th,"$ 214,500"
17-Mar-2018,"HK$ 400,000 No Limit hold'em - Super High Roller (Event #6)Asia Pacific Poker Tour - APPT Macau, Macau",7th,"$ 144,049"
23-Aug-2017,"$ 25,000 No Limit Hold'em - Week 2 - Voices Carry Event #2 Poker After Dark (PAD) Season VIII, Las Vegas",4th,"HK$ 1,267,000"
15-Jun-2017,"$ 10,000 H.O.R.S.E. Championship (Event #30)48th World Series of Poker - WSOP 2017, Las Vegas",11th,"$ 161,539"
25-May-2017,"$ 48,000 + 2,000 No Limit Hold'em - Super High RollerAria Super High Roller 18, Las Vegas",6th,"$ 23,508"
20-Apr-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 56, Las Vegas",4th,"$ 161,280"
04-Feb-2017,"$ 48,000 + 2,000 No Limit Hold'em - Super High RollerAria Super High Roller 15, Las Vegas",1st,"$ 49,920"
07-Oct-2016,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 43, Las Vegas",1st,"$ 772,800"
02-Jul-2016,"$ 50,000 Poker Players Championship (6-handed) (Event #55)47th World Series of Poker - WSOP 2016, Las Vegas",1st,"$ 393,120"
14-Jun-2016,"$ 3,000 No Limit Hold'em 6-Handed  (Event #21)47th World Series of Poker - WSOP 2016, Las Vegas",53rd,"$ 1,296,097"
08-Dec-2015,"$ 25,000 No Limit Hold'em - High RollerAria High Roller 20, Las Vegas",5th,"$ 7,477"
02-Jul-2015,"$ 500,000 No Limit Hold'em - Super High Roller Bowl2015 Super High Roller Bowl, Las Vegas",1st,"$ 37,440"
18-Jun-2015,"$ 3,000 No Limit Hold'em (Event #38)46th World Series of Poker - WSOP 2015, Las Vegas",52nd,"$ 7,525,000"
09-Jun-2015,"$ 24,000 + 1,000 No Limit Hold'emSuper High Roller Q1, Las Vegas",1st,"$ 9,962"
03-Jun-2015,"$ 2,500 Omaha/Seven Card Stud Hi-Low 8-or Better (Event #13)46th World Series of Poker - WSOP 2015, Las Vegas",33rd,"$ 500,000"
09-Mar-2015,"$ 7,100 + 400 No Limit Hold'em - WPT Main EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",51st,"$ 5,564"
18-Dec-2014,"$ 100,000 No Limit Hold'em WPT Alpha8 Las VegasWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",3rd,"$ 17,780"
07-Nov-2014,"$ 50,000 No Limit Hold'emAria Super High Roller 5, Las Vegas",4th,"$ 755,370"
26-Sep-2014,"$ 49,000 + 1,000 No Limit Hold'em - Super High RollerAria $100k Super High Roller 3, Las Vegas",4th,"$ 61,250"
30-Jun-2014,"$ 3,000 Omaha Hi/Lo (Event #59)45th World Series of Poker - WSOP 2014, Las Vegas",38th,"$ 129,360"
19-Jun-2014,"$ 1,500 Dealers Choice - Six Handed (Event #41)45th World Series of Poker - WSOP 2014, Las Vegas",41st,"$ 5,888"
03-Jun-2014,"$ 10,000 No Limit 2-7 Draw Lowball (Event #13)45th World Series of Poker - WSOP 2014, Las Vegas",4th,"$ 2,799"
29-Mar-2014,"$ 25,000 No Limit Hold'em - High Roller2014 Bellagio High Roller IV, Las Vegas",1st,"$ 67,264"
06-Dec-2013,"$ 10,000 + 300 No Limit Hold'em - Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",32nd,"$ 289,119"
18-Jun-2013,"$ 5,000 No Limit Hold'em - 6 Handed (Event #32)44th World Series of Poker - WSOP 2013, Las Vegas",54th,"$ 26,039"
04-Dec-2012,"$ 10,000 + 300 No Limit Hold'em - Championship EventWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",19th,"$ 9,240"
06-Jul-2012,"$ 10,000 No Limit Hold'em - National Championship43rd World Series of Poker - WSOP 2012, Las Vegas",14th,"$ 31,714"
14-Jun-2012,"$ 2,500 No Limit Hold'em - Four Handed (Event #28)43rd World Series of Poker - WSOP 2012, Las Vegas",22nd,"$ 26,439"
31-May-2012,"$ 5,000 No Limit Hold'em - Mixed Max (Event #6)43rd World Series of Poker - WSOP 2012, Las Vegas",24th,"$ 10,510"
02-Jul-2011,"$ 50,000 The Poker Players Championship - 8 Game42nd World Series of Poker - WSOP 2011, Las Vegas",1st,"$ 14,328"
09-Jun-2011,"$ 1,500 Pot Limit Hold'em42nd World Series of Poker - WSOP 2011, Las Vegas",1st,"$ 1,720,328"
18-Jun-2010,"$ 10,000 No Limit Hold'em - Heads Up Championship41st World Series of Poker - WSOP 2010, Las Vegas",16th,"$ 227,232"
21-Feb-2010,"$ 2,100 No Limit Hold'em - Ironman2010 L.A. Poker Classic, Los Angeles",5th,"$ 38,424"
18-Apr-2009,"$ 25,000 + 500 No Limit Hold'em - Championship EventSeventh Annual Five Star World Poker Classic, Las Vegas",7th,"$ 7,590"
19-Apr-2008,"$ 25,000 + 500 No Limit Hold'em - Championship EventWorld Poker Tour - WPT World Championship, Las Vegas",54th,"$ 204,275"
10-Oct-2006,"$ 3,000 + 120 No Limit Hold'emFesta Al Lago V Poker Tournament, Las Vegas",9th,"$ 39,570"
18-Jul-2006,"$ 1,000 + 60 Limit Hold'emBellagio Weekly Tournaments - Jul 2006, Las Vegas",1st,"$ 5,970"
