Date,Event Name,Placement,Earning
08-Jun-2018,"$ 5,000 No Limit Hold'em (Event #20)49th World Series of Poker - WSOP 2018, Las Vegas",26th,"$ 125,000"
03-Jun-2018,"$ 365 Pot Limit Omaha - Giant (Event #11)49th World Series of Poker - WSOP 2018, Las Vegas",111th,"$ 269,367"
27-Apr-2018,"€ 2,200 No Limit Hold'em - EPT National High Roller #9European Poker Tour - EPT Monte Carlo, Monte Carlo",66th,"$ 225,165"
23-Mar-2018,"HK$ 100,000 No Limit Hold'em - APPT High Roller (Event #18)Asia Pacific Poker Tour - APPT Macau, Macau",8th,"$ 33,000"
15-Mar-2018,"HK$ 10,000 No Limit Hold'em - APPT National (Event #3)Asia Pacific Poker Tour - APPT Macau, Macau",23rd,"$ 26,424"
10-Feb-2018,"€ 25,000 + 500 No Limit Hold'em - Super High Rollerpartypoker LIVE - partypoker MILLIONS Germany, Rozvadov",7th,"$ 4,227"
03-Nov-2017,"€ 111,111 No Limit Hold'em - High Roller for One Drop (Event #10)World Series of Poker Europe - WSOPE 2017, Rozvadov",1st,"$ 102,600"
23-Oct-2017,"HK$ 95,000 + 5,000 No Limit Hold'em - Main Event2017 Asia Championship of Poker (ACOP), Macau",3rd,"$ 14,572"
13-Sep-2017,"$ 50,000 No Limit Hold'em - Event #12017 Poker Masters, Las Vegas",5th,"$ 1,295"
08-Jul-2017,"$ 10,000 No Limit Hold'em - Main Event Championship (Event #73)48th World Series of Poker - WSOP 2017, Las Vegas",195th,"$ 4,130"
06-Jul-2017,"$ 4,750 + 250 Pot Limit Omaha GOLIATH High Roller2017 Goliath Phamous Poker Series, Las Vegas",3rd,"HK$ 492,000"
17-May-2017,"€ 2,000 + 200 No Limit Hold'em - High Roller888poker LIVE - Barcelona, Barcelona",9th,"$ 62,697"
10-Nov-2016,"HK$ 9,000 + 1,000 No Limit Hold'em - Teams Championship (Event #13)2016 Asia Championship of Poker (ACOP), Macau",3rd,"HK$ 36,100"
26-Aug-2016,"€ 10,000 + 300 No Limit Hold'em - High Roller 8 Handed (Event #49)European Poker Tour - EPT Barcelona, Barcelona",67th,"$ 4,604"
10-Jun-2016,"$ 1,500 No Limit Hold'em Millionaire Maker  (Event #14)47th World Series of Poker - WSOP 2016, Las Vegas",244th,"$ 73,497"
09-Jun-2016,"$ 565 Pot-Limit Omaha (Event #12)47th World Series of Poker - WSOP 2016, Las Vegas",111th,"$ 4,064,026"
02-Jun-2016,"$ 565 No Limit Hold'em Colossus II (Event #2)47th World Series of Poker - WSOP 2016, Las Vegas",2776th,"HK$ 2,714,000"
05-May-2016,"€ 1,000 + 100 No Limit Hold'em - Turbo #69European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",9th,"$ 347,795"
07-Mar-2016,"$ 7,100 + 400 WPT Bay 101 Shooting Star ChampionshipWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",14th,"$ 178,500"
18-Feb-2016,"€ 10,000 + 300 #54 No Limit Hold'em High Roller - 8 HandedEuropean Poker Tour - EPT Dublin, Dublin",26th,"$ 46,096"
13-Feb-2016,"€ 2,000 + 200 #23 No Limit Hold'em UKIPT High RollerEuropean Poker Tour - EPT Dublin, Dublin",1st,"$ 46,943"
22-Jan-2016,"A$ 24,000 + 1,000 No Limit Hold'em $25,000 Challenge (Event #9)2016 Aussie Millions Poker Championship, Melbourne",9th,"$ 4,579"
29-Oct-2015,"€ 10,000 + 300 #61 No Limit Hold'em  - High RollerEuropean Poker Tour - EPT Malta, St. Julian’s",9th,"HK$ 15,600"
18-Oct-2015,"€ 10,450 No Limit Hold'em - WSOPE Main Event #9World Series of Poker Europe - WSOPE 2015, Berlin",20th,"$ 2,012"
28-Aug-2015,"€ 10,000 + 300 No Limit Hold'em - High Roller 8Max #58European Poker Tour - EPT Barcelona, Barcelona",49th,"$ 21,651"
10-Jul-2015,"$ 10,000 + 400 No Limit Hold'em - Bellagio Cup XIBellagio Cup XI, Las Vegas",2nd,"$ 5,702"
30-Jun-2015,"$ 1,111 No Limit Hold'em Little One for One-Drop (Event #61)46th World Series of Poker - WSOP 2015, Las Vegas",99th,"$ 1,340"
10-Jun-2015,"$ 5,000 No Limit Hold'em Eight Handed (Event #25)46th World Series of Poker - WSOP 2015, Las Vegas",3rd,$ 833
31-May-2015,"$ 1,000 No Limit Hold'em Hyper Turbo (Event #6)46th World Series of Poker - WSOP 2015, Las Vegas",76th,"$ 3,321"
03-May-2015,"€ 5,000 + 200 No Limit Hold'em - Turbo 8 Handed (Event #38)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",2nd,"$ 41,100"
08-Mar-2015,"$ 1,950 + 150 No Limit Hold'emWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",10th,"$ 20,000"
03-Feb-2015,"€ 2,000 + 200 #24 No Limit Hold'em - CashEuropean Poker Tour - EPT Deauville, Deauville",5th,"$ 176,177"
